linha,sequencia_anterior,sequencia_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
18312,55511,55572,2025-06-23 17:17:08,2025-06-23 18:17:08,GTERI,GTERI,salto_na_sequencia,61
18343,55572,55633,2025-06-23 18:17:08,2025-06-23 19:17:08,GTERI,GTERI,salto_na_sequencia,61
18374,55633,55694,2025-06-23 19:17:08,2025-06-23 20:17:08,GTERI,GTERI,salto_na_sequencia,61
18405,55694,55755,2025-06-23 20:17:08,2025-06-23 21:17:08,GTERI,GTERI,salto_na_sequencia,61
18436,55755,55816,2025-06-23 21:17:08,2025-06-23 22:17:08,GTERI,GTERI,salto_na_sequencia,61
18467,55816,55877,2025-06-23 22:17:08,2025-06-23 23:17:08,GTERI,GTERI,salto_na_sequencia,61
18498,55877,55938,2025-06-23 23:17:08,2025-06-24 00:17:08,GTERI,GTERI,salto_na_sequencia,61
18529,55938,55962,2025-06-24 00:17:08,2025-06-24 00:39:14,GTERI,GTPDP,salto_na_sequencia,24
18540,55962,55965,2025-06-24 00:39:14,2025-06-24 00:51:57,GTPDP,GTPDP,salto_na_sequencia,3
18543,55965,55968,2025-06-24 00:51:57,2025-06-24 01:17:08,GTPDP,GTERI,salto_na_sequencia,3
18545,55968,55990,2025-06-24 01:17:08,2025-06-24 01:37:18,GTERI,GTPDP,salto_na_sequencia,22
18561,55990,56029,2025-06-24 01:37:18,2025-06-24 02:17:08,GTPDP,GTERI,salto_na_sequencia,39
18581,56029,56090,2025-06-24 02:17:08,2025-06-24 03:17:08,GTERI,GTERI,salto_na_sequencia,61
18612,56090,56151,2025-06-24 03:17:08,2025-06-24 04:17:08,GTERI,GTERI,salto_na_sequencia,61
18643,56151,56212,2025-06-24 04:17:08,2025-06-24 05:17:08,GTERI,GTERI,salto_na_sequencia,61
18674,56212,56273,2025-06-24 05:17:08,2025-06-24 06:17:08,GTERI,GTERI,salto_na_sequencia,61
18706,56273,56304,2025-06-24 06:17:08,2025-06-24 06:46:05,GTERI,GTPDP,salto_na_sequencia,31
18722,56304,56335,2025-06-24 06:46:05,2025-06-24 07:17:08,GTPDP,GTERI,salto_na_sequencia,31
18738,56335,56396,2025-06-24 07:17:08,2025-06-24 08:17:08,GTERI,GTERI,salto_na_sequencia,61
18769,56396,56457,2025-06-24 08:17:08,2025-06-24 09:17:08,GTERI,GTERI,salto_na_sequencia,61
18800,56457,56464,2025-06-24 09:17:08,2025-06-24 09:22:47,GTERI,GTIGN,salto_na_sequencia,7
18821,56481,56484,2025-06-24 09:24:18,2025-06-24 09:25:54,GTERI,GTERI,salto_na_sequencia,3
18823,56484,56489,2025-06-24 09:25:54,2025-06-24 09:28:54,GTERI,GTERI,salto_na_sequencia,5
18830,56493,56496,2025-06-24 09:29:52,2025-06-24 09:30:53,GTERI,GTERI,salto_na_sequencia,3
18839,56503,56506,2025-06-24 09:32:06,2025-06-24 09:32:46,GTIGL,GTSTT,salto_na_sequencia,3
18841,56506,56511,2025-06-24 09:32:46,2025-06-24 09:37:25,GTSTT,GTIGN,salto_na_sequencia,5
18859,56526,56529,2025-06-24 09:37:53,2025-06-24 09:39:23,GTERI,GTERI,salto_na_sequencia,3
18867,56535,56538,2025-06-24 09:40:27,2025-06-24 09:40:56,GTERI,GTERI,salto_na_sequencia,3
18869,56538,56541,2025-06-24 09:40:56,2025-06-24 09:43:56,GTERI,GTERI,salto_na_sequencia,3
18871,56541,56544,2025-06-24 09:43:56,2025-06-24 09:45:03,GTERI,GTERI,salto_na_sequencia,3
18881,56552,56555,2025-06-24 09:46:08,2025-06-24 09:46:56,GTERI,GTERI,salto_na_sequencia,3
18888,56560,56575,2025-06-24 09:48:25,2025-06-24 10:00:53,GTSTT,GTIGN,salto_na_sequencia,15
18905,56584,56587,2025-06-24 10:01:06,2025-06-24 10:04:05,GTIGL,GTERI,salto_na_sequencia,3
18907,56587,56592,2025-06-24 10:04:05,2025-06-24 10:07:05,GTERI,GTERI,salto_na_sequencia,5
18910,56592,56595,2025-06-24 10:07:05,2025-06-24 10:09:46,GTERI,GTSTT,salto_na_sequencia,3
18914,56597,56600,2025-06-24 10:10:20,2025-06-24 10:10:56,GTSTT,GTSTT,salto_na_sequencia,3
18919,56603,56606,2025-06-24 10:12:46,2025-06-24 10:13:05,GTSTT,GTERI,salto_na_sequencia,3
18923,56608,56611,2025-06-24 10:13:54,2025-06-24 10:16:05,GTSTT,GTERI,salto_na_sequencia,3
18930,56616,56618,2025-06-24 10:16:44,2025-06-24 10:16:47,GTERI,GTERI,salto_na_sequencia,2
18932,56618,56620,2025-06-24 10:16:47,2025-06-24 10:17:07,GTERI,GTERI,salto_na_sequencia,2
18938,56625,56628,2025-06-24 10:17:58,2025-06-24 10:19:05,GTERI,GTERI,salto_na_sequencia,3
18947,56635,56638,2025-06-24 10:20:31,2025-06-24 10:22:05,GTERI,GTERI,salto_na_sequencia,3
18950,56639,56642,2025-06-24 10:22:17,2025-06-24 10:24:27,GTERI,GTERI,salto_na_sequencia,3
18952,56642,56645,2025-06-24 10:24:27,2025-06-24 10:24:55,GTERI,GTERI,salto_na_sequencia,3
18955,56646,56649,2025-06-24 10:25:05,2025-06-24 10:28:05,GTERI,GTERI,salto_na_sequencia,3
18958,56650,56653,2025-06-24 10:28:25,2025-06-24 10:29:08,GTERI,GTERI,salto_na_sequencia,3
18960,56653,56656,2025-06-24 10:29:08,2025-06-24 10:31:05,GTERI,GTERI,salto_na_sequencia,3
18966,56660,56663,2025-06-24 10:32:17,2025-06-24 10:34:05,GTERI,GTERI,salto_na_sequencia,3
18968,56663,56666,2025-06-24 10:34:05,2025-06-24 10:36:07,GTERI,GTERI,salto_na_sequencia,3
18970,56666,56669,2025-06-24 10:36:07,2025-06-24 10:37:05,GTERI,GTERI,salto_na_sequencia,3
18977,56674,56677,2025-06-24 10:38:48,2025-06-24 10:38:58,GTERI,GTERI,salto_na_sequencia,3
18986,56684,56687,2025-06-24 10:40:05,2025-06-24 10:40:49,GTERI,GTERI,salto_na_sequencia,3
18994,56693,56696,2025-06-24 10:42:02,2025-06-24 10:43:05,GTERI,GTERI,salto_na_sequencia,3
19003,56703,56706,2025-06-24 10:44:47,2025-06-24 10:45:53,GTERI,GTSTT,salto_na_sequencia,3
19006,56707,56712,2025-06-24 10:46:05,2025-06-24 10:49:05,GTERI,GTERI,salto_na_sequencia,5
19009,56712,56715,2025-06-24 10:49:05,2025-06-24 10:52:05,GTERI,GTERI,salto_na_sequencia,3
19012,56716,56719,2025-06-24 10:52:27,2025-06-24 10:53:02,GTSTT,GTSTT,salto_na_sequencia,3
19014,56719,56722,2025-06-24 10:53:02,2025-06-24 10:55:05,GTSTT,GTERI,salto_na_sequencia,3
19018,56724,56727,2025-06-24 10:55:53,2025-06-24 10:58:05,GTSTT,GTERI,salto_na_sequencia,3
19029,56736,56739,2025-06-24 10:58:34,2025-06-24 10:59:47,GTERI,GTERI,salto_na_sequencia,3
19035,56743,56746,2025-06-24 11:00:04,2025-06-24 11:01:00,GTERI,GTERI,salto_na_sequencia,3
19044,56753,56756,2025-06-24 11:02:47,2025-06-24 11:03:14,GTERI,GTERI,salto_na_sequencia,3
19051,56761,56764,2025-06-24 11:04:49,2025-06-24 11:04:55,GTERI,GTERI,salto_na_sequencia,3
19056,56767,56770,2025-06-24 11:06:03,2025-06-24 11:07:10,GTERI,GTPDP,salto_na_sequencia,3
19060,56772,56775,2025-06-24 11:09:09,2025-06-24 11:09:57,GTERI,GTERI,salto_na_sequencia,3
19070,56783,56786,2025-06-24 11:10:35,2025-06-24 11:13:35,GTERI,GTERI,salto_na_sequencia,3
19072,56786,56791,2025-06-24 11:13:35,2025-06-24 11:16:35,GTERI,GTERI,salto_na_sequencia,5
19075,56791,56794,2025-06-24 11:16:35,2025-06-24 11:17:52,GTERI,GTERI,salto_na_sequencia,3
19078,56795,56800,2025-06-24 11:19:35,2025-06-24 11:21:49,GTERI,GTERI,salto_na_sequencia,5
19087,56806,56809,2025-06-24 11:23:37,2025-06-24 11:24:20,GTERI,GTERI,salto_na_sequencia,3
19092,56812,56815,2025-06-24 11:25:35,2025-06-24 11:25:45,GTERI,GTERI,salto_na_sequencia,3
19100,56821,56850,2025-06-24 11:27:19,2025-06-24 11:54:40,GTSTT,GTIGN,salto_na_sequencia,29
19126,56861,56864,2025-06-24 11:55:27,2025-06-24 11:56:49,GTERI,GTERI,salto_na_sequencia,3
19130,56866,56869,2025-06-24 11:57:36,2025-06-24 11:57:54,GTERI,GTERI,salto_na_sequencia,3
19135,56872,56875,2025-06-24 11:59:27,2025-06-24 12:00:38,GTERI,GTERI,salto_na_sequencia,3
19140,56878,56881,2025-06-24 12:00:54,2025-06-24 12:02:09,GTERI,GTERI,salto_na_sequencia,3
19142,56881,56884,2025-06-24 12:02:09,2025-06-24 12:03:54,GTERI,GTERI,salto_na_sequencia,3
19150,56890,56893,2025-06-24 12:05:31,2025-06-24 12:05:43,GTERI,GTERI,salto_na_sequencia,3
19153,56894,56897,2025-06-24 12:06:54,2025-06-24 12:07:56,GTERI,GTERI,salto_na_sequencia,3
19166,56908,56911,2025-06-24 12:09:28,2025-06-24 12:09:54,GTERI,GTERI,salto_na_sequencia,3
19171,56914,56917,2025-06-24 12:11:29,2025-06-24 12:12:24,GTERI,GTERI,salto_na_sequencia,3
19178,56922,56983,2025-06-24 12:13:25,2025-06-24 13:12:39,GTSTT,GTERI,salto_na_sequencia,61
19209,56983,57044,2025-06-24 13:12:39,2025-06-24 14:12:39,GTERI,GTERI,salto_na_sequencia,61
19240,57044,57073,2025-06-24 14:12:39,2025-06-24 14:40:46,GTERI,GTIGN,salto_na_sequencia,29
19265,57083,57086,2025-06-24 14:41:11,2025-06-24 14:42:25,GTERI,GTERI,salto_na_sequencia,3
19278,57097,57100,2025-06-24 14:43:43,2025-06-24 14:43:55,GTERI,GTERI,salto_na_sequencia,3
19288,57108,57111,2025-06-24 14:45:49,2025-06-24 14:46:33,GTERI,GTERI,salto_na_sequencia,3
19297,57118,57123,2025-06-24 14:47:20,2025-06-24 14:49:55,GTERI,GTERI,salto_na_sequencia,5
19305,57128,57131,2025-06-24 14:51:07,2025-06-24 14:51:55,GTERI,GTERI,salto_na_sequencia,3
19322,57146,57149,2025-06-24 14:53:43,2025-06-24 14:54:02,GTERI,GTERI,salto_na_sequencia,3
19329,57154,57157,2025-06-24 14:55:45,2025-06-24 14:55:55,GTERI,GTERI,salto_na_sequencia,3
19335,57161,57164,2025-06-24 14:57:47,2025-06-24 14:58:25,GTERI,GTERI,salto_na_sequencia,3
19344,57171,57174,2025-06-24 14:59:24,2025-06-24 15:00:09,GTERI,GTERI,salto_na_sequencia,3
19352,57180,57183,2025-06-24 15:01:31,2025-06-24 15:01:55,GTERI,GTERI,salto_na_sequencia,3
19359,57188,57249,2025-06-24 15:03:30,2025-06-24 16:02:38,GTSTT,GTERI,salto_na_sequencia,61
19390,57249,57310,2025-06-24 16:02:38,2025-06-24 17:02:38,GTERI,GTERI,salto_na_sequencia,61
19421,57310,57371,2025-06-24 17:02:38,2025-06-24 18:02:38,GTERI,GTERI,salto_na_sequencia,61
19452,57371,57432,2025-06-24 18:02:38,2025-06-24 19:02:38,GTERI,GTERI,salto_na_sequencia,61
19483,57432,57493,2025-06-24 19:02:38,2025-06-24 20:02:38,GTERI,GTERI,salto_na_sequencia,61
19514,57493,57554,2025-06-24 20:02:38,2025-06-24 21:02:38,GTERI,GTERI,salto_na_sequencia,61
19545,57554,57615,2025-06-24 21:02:38,2025-06-24 22:02:38,GTERI,GTERI,salto_na_sequencia,61
19576,57615,57676,2025-06-24 22:02:38,2025-06-24 23:02:38,GTERI,GTERI,salto_na_sequencia,61
19607,57676,57737,2025-06-24 23:02:38,2025-06-25 00:02:38,GTERI,GTERI,salto_na_sequencia,61
19638,57737,57798,2025-06-25 00:02:38,2025-06-25 01:02:38,GTERI,GTERI,salto_na_sequencia,61
19669,57798,57859,2025-06-25 01:02:38,2025-06-25 02:02:38,GTERI,GTERI,salto_na_sequencia,61
19700,57859,57920,2025-06-25 02:02:38,2025-06-25 03:02:38,GTERI,GTERI,salto_na_sequencia,61
19731,57920,57981,2025-06-25 03:02:38,2025-06-25 04:02:38,GTERI,GTERI,salto_na_sequencia,61
19762,57981,58041,2025-06-25 04:02:38,2025-06-25 05:02:38,GTERI,GTERI,salto_na_sequencia,60
19793,58041,58101,2025-06-25 05:02:38,2025-06-25 06:02:38,GTERI,GTERI,salto_na_sequencia,60
19823,58101,58162,2025-06-25 06:02:38,2025-06-25 07:02:38,GTERI,GTERI,salto_na_sequencia,61
19854,58162,58221,2025-06-25 07:02:38,2025-06-25 08:00:33,GTERI,GTIGN,salto_na_sequencia,59
19894,58231,58234,2025-06-25 08:00:46,2025-06-25 08:01:43,GTIGL,GTERI,salto_na_sequencia,3
19903,58241,58244,2025-06-25 08:02:27,2025-06-25 08:02:51,GTERI,GTERI,salto_na_sequencia,3
19913,58252,58313,2025-06-25 08:04:41,2025-06-25 09:03:48,GTSTT,GTERI,salto_na_sequencia,61
19944,58313,58374,2025-06-25 09:03:48,2025-06-25 10:03:48,GTERI,GTERI,salto_na_sequencia,61
19975,58374,58423,2025-06-25 10:03:48,2025-06-25 10:49:07,GTERI,GTRTL,salto_na_sequencia,49
20001,58423,58438,2025-06-25 10:49:07,2025-06-25 11:03:48,GTRTL,GTERI,salto_na_sequencia,15
20009,58438,58499,2025-06-25 11:03:48,2025-06-25 12:03:48,GTERI,GTERI,salto_na_sequencia,61
20040,58499,58516,2025-06-25 12:03:48,2025-06-25 12:20:29,GTERI,GTIGN,salto_na_sequencia,17
20071,58538,58541,2025-06-25 12:20:59,2025-06-25 12:23:01,GTERI,GTERI,salto_na_sequencia,3
20073,58541,58544,2025-06-25 12:23:01,2025-06-25 12:23:04,GTERI,GTERI,salto_na_sequencia,3
20076,58545,58548,2025-06-25 12:24:03,2025-06-25 12:26:26,GTERI,GTERI,salto_na_sequencia,3
20085,58555,58558,2025-06-25 12:27:03,2025-06-25 12:27:49,GTERI,GTSTT,salto_na_sequencia,3
20087,58558,58561,2025-06-25 12:27:49,2025-06-25 12:29:42,GTSTT,GTSTT,salto_na_sequencia,3
20092,58564,58567,2025-06-25 12:30:02,2025-06-25 12:31:18,GTERI,GTERI,salto_na_sequencia,3
20097,58570,58573,2025-06-25 12:33:03,2025-06-25 12:33:09,GTERI,GTERI,salto_na_sequencia,3
20100,58574,58577,2025-06-25 12:33:44,2025-06-25 12:36:03,GTERI,GTERI,salto_na_sequencia,3
20105,58580,58583,2025-06-25 12:37:01,2025-06-25 12:38:15,GTERI,GTERI,salto_na_sequencia,3
20112,58588,58591,2025-06-25 12:39:03,2025-06-25 12:39:12,GTERI,GTIGF,salto_na_sequencia,3
20118,58595,58604,2025-06-25 12:39:55,2025-06-25 12:48:03,GTSTT,GTIGN,salto_na_sequencia,9
20133,58614,58617,2025-06-25 12:49:01,2025-06-25 12:49:10,GTERI,GTERI,salto_na_sequencia,3
20147,58629,58632,2025-06-25 12:50:47,2025-06-25 12:51:13,GTERI,GTERI,salto_na_sequencia,3
20151,58634,58637,2025-06-25 12:51:25,2025-06-25 12:53:19,GTERI,GTERI,salto_na_sequencia,3
20154,58638,58641,2025-06-25 12:54:13,2025-06-25 12:56:55,GTERI,GTERI,salto_na_sequencia,3
20156,58641,58644,2025-06-25 12:56:55,2025-06-25 12:57:13,GTERI,GTERI,salto_na_sequencia,3
20163,58649,58652,2025-06-25 12:58:30,2025-06-25 12:59:16,GTIGL,GTSTT,salto_na_sequencia,3
20165,58652,58661,2025-06-25 12:59:16,2025-06-25 13:07:33,GTSTT,GTIGN,salto_na_sequencia,9
20184,58675,58678,2025-06-25 13:08:35,2025-06-25 13:09:29,GTERI,GTERI,salto_na_sequencia,3
20195,58687,58690,2025-06-25 13:10:41,2025-06-25 13:12:00,GTERI,GTERI,salto_na_sequencia,3
20201,58694,58697,2025-06-25 13:12:26,2025-06-25 13:13:41,GTERI,GTERI,salto_na_sequencia,3
20203,58697,58700,2025-06-25 13:13:41,2025-06-25 13:16:41,GTERI,GTERI,salto_na_sequencia,3
20205,58700,58703,2025-06-25 13:16:41,2025-06-25 13:18:36,GTERI,GTERI,salto_na_sequencia,3
20210,58706,58709,2025-06-25 13:19:00,2025-06-25 13:19:07,GTERI,GTERI,salto_na_sequencia,3
20216,58713,58713,2025-06-25 13:20:50,2025-06-25 13:20:50,GTERI,GTERI,valor_repetido,0
20218,58714,58717,2025-06-25 13:20:59,2025-06-25 13:21:07,GTERI,GTERI,salto_na_sequencia,3
20221,58718,58718,2025-06-25 13:22:41,2025-06-25 13:22:41,GTERI,GTERI,valor_repetido,0
20223,58719,58722,2025-06-25 13:22:56,2025-06-25 13:23:43,GTERI,GTERI,salto_na_sequencia,3
20227,58724,58727,2025-06-25 13:24:57,2025-06-25 13:25:41,GTERI,GTERI,salto_na_sequencia,3
20230,58728,58731,2025-06-25 13:25:48,2025-06-25 13:27:17,GTERI,GTERI,salto_na_sequencia,3
20248,58747,58750,2025-06-25 13:28:41,2025-06-25 13:29:32,GTERI,GTSTT,salto_na_sequencia,3
20251,58751,58754,2025-06-25 13:30:27,2025-06-25 13:31:24,GTSTT,GTSTT,salto_na_sequencia,3
20256,58757,58760,2025-06-25 13:32:17,2025-06-25 13:34:41,GTERI,GTERI,salto_na_sequencia,3
20258,58760,58765,2025-06-25 13:34:41,2025-06-25 13:37:41,GTERI,GTERI,salto_na_sequencia,5
20261,58765,58768,2025-06-25 13:37:41,2025-06-25 13:39:40,GTERI,GTERI,salto_na_sequencia,3
20267,58772,58777,2025-06-25 13:41:04,2025-06-25 13:43:41,GTERI,GTERI,salto_na_sequencia,5
20279,58786,58789,2025-06-25 13:45:02,2025-06-25 13:45:14,GTERI,GTERI,salto_na_sequencia,3
20285,58793,58796,2025-06-25 13:46:36,2025-06-25 13:47:29,GTIGL,GTSTT,salto_na_sequencia,3
20287,58796,58855,2025-06-25 13:47:29,2025-06-25 14:46:31,GTSTT,GTERI,salto_na_sequencia,59
20317,58855,58916,2025-06-25 14:46:31,2025-06-25 15:46:31,GTERI,GTERI,salto_na_sequencia,61
20348,58916,58977,2025-06-25 15:46:31,2025-06-25 16:46:31,GTERI,GTERI,salto_na_sequencia,61
20379,58977,58994,2025-06-25 16:46:31,2025-06-25 17:02:05,GTERI,GTIGN,salto_na_sequencia,17
20397,59003,59006,2025-06-25 17:02:22,2025-06-25 17:04:01,GTIGL,GTERI,salto_na_sequencia,3
20404,59011,59014,2025-06-25 17:05:17,2025-06-25 17:06:19,GTERI,GTIGF,salto_na_sequencia,3
20410,59018,59079,2025-06-25 17:07:04,2025-06-25 18:06:15,GTSTT,GTERI,salto_na_sequencia,61
20441,59079,59140,2025-06-25 18:06:15,2025-06-25 19:06:15,GTERI,GTERI,salto_na_sequencia,61
20472,59140,59201,2025-06-25 19:06:15,2025-06-25 20:06:15,GTERI,GTERI,salto_na_sequencia,61
20503,59201,59262,2025-06-25 20:06:15,2025-06-25 21:06:15,GTERI,GTERI,salto_na_sequencia,61
20534,59262,59323,2025-06-25 21:06:15,2025-06-25 22:06:15,GTERI,GTERI,salto_na_sequencia,61
20565,59323,59384,2025-06-25 22:06:15,2025-06-25 23:06:15,GTERI,GTERI,salto_na_sequencia,61
20596,59384,59445,2025-06-25 23:06:15,2025-06-26 00:06:15,GTERI,GTERI,salto_na_sequencia,61
20627,59445,59506,2025-06-26 00:06:15,2025-06-26 01:06:15,GTERI,GTERI,salto_na_sequencia,61
20658,59506,59567,2025-06-26 01:06:15,2025-06-26 02:06:15,GTERI,GTERI,salto_na_sequencia,61
20690,59567,59628,2025-06-26 02:06:15,2025-06-26 03:06:15,GTERI,GTERI,salto_na_sequencia,61
20721,59628,59689,2025-06-26 03:06:15,2025-06-26 04:06:15,GTERI,GTERI,salto_na_sequencia,61
20752,59689,59750,2025-06-26 04:06:15,2025-06-26 05:06:15,GTERI,GTERI,salto_na_sequencia,61
20783,59750,59811,2025-06-26 05:06:15,2025-06-26 06:06:15,GTERI,GTERI,salto_na_sequencia,61
20814,59811,59872,2025-06-26 06:06:15,2025-06-26 07:06:15,GTERI,GTERI,salto_na_sequencia,61
20845,59872,59933,2025-06-26 07:06:15,2025-06-26 08:06:15,GTERI,GTERI,salto_na_sequencia,61
20876,59933,59994,2025-06-26 08:06:15,2025-06-26 09:06:15,GTERI,GTERI,salto_na_sequencia,61
20907,59994,60055,2025-06-26 09:06:15,2025-06-26 10:06:15,GTERI,GTERI,salto_na_sequencia,61
20938,60055,60114,2025-06-26 10:06:15,2025-06-26 11:06:15,GTERI,GTERI,salto_na_sequencia,59
20968,60114,60119,2025-06-26 11:06:15,2025-06-26 11:08:19,GTERI,GTPDP,salto_na_sequencia,5
20971,60119,60176,2025-06-26 11:08:19,2025-06-26 12:06:15,GTPDP,GTERI,salto_na_sequencia,57
21000,60176,60237,2025-06-26 12:06:15,2025-06-26 13:06:15,GTERI,GTERI,salto_na_sequencia,61
21031,60237,60298,2025-06-26 13:06:15,2025-06-26 14:06:15,GTERI,GTERI,salto_na_sequencia,61
21062,60298,60359,2025-06-26 14:06:15,2025-06-26 15:06:15,GTERI,GTERI,salto_na_sequencia,61
21093,60359,60420,2025-06-26 15:06:15,2025-06-26 16:06:15,GTERI,GTERI,salto_na_sequencia,61
21124,60420,60481,2025-06-26 16:06:15,2025-06-26 17:06:15,GTERI,GTERI,salto_na_sequencia,61
21155,60481,60542,2025-06-26 17:06:15,2025-06-26 18:06:15,GTERI,GTERI,salto_na_sequencia,61
21186,60542,60603,2025-06-26 18:06:15,2025-06-26 19:06:15,GTERI,GTERI,salto_na_sequencia,61
21217,60603,60664,2025-06-26 19:06:15,2025-06-26 20:06:15,GTERI,GTERI,salto_na_sequencia,61
21248,60664,60725,2025-06-26 20:06:15,2025-06-26 21:06:15,GTERI,GTERI,salto_na_sequencia,61
21279,60725,60765,2025-06-26 21:06:15,2025-06-26 21:44:24,GTERI,GTPNR,salto_na_sequencia,40
21303,60768,60795,2025-06-26 21:45:07,2025-06-26 22:10:44,GTERI,GTPNR,salto_na_sequencia,27
21320,60798,60815,2025-06-26 22:10:53,2025-06-26 22:27:03,GTERI,GTPNR,salto_na_sequencia,17
21333,60818,60877,2025-06-26 22:27:11,2025-06-26 23:27:01,GTERI,GTERI,salto_na_sequencia,59
21363,60877,60896,2025-06-26 23:27:01,2025-06-26 23:43:26,GTERI,GTPNR,salto_na_sequencia,19
21377,60899,60958,2025-06-26 23:43:34,2025-06-27 00:43:25,GTERI,GTERI,salto_na_sequencia,59
21407,60958,61019,2025-06-27 00:43:25,2025-06-27 01:43:25,GTERI,GTERI,salto_na_sequencia,61
21438,61019,61062,2025-06-27 01:43:25,2025-06-27 02:25:54,GTERI,GTPNR,salto_na_sequencia,43
21463,61064,61067,2025-06-27 02:25:56,2025-06-27 02:26:00,GTERI,GTASC,salto_na_sequencia,3
21466,61068,61127,2025-06-27 02:26:07,2025-06-27 03:25:57,GTERI,GTERI,salto_na_sequencia,59
21496,61127,61188,2025-06-27 03:25:57,2025-06-27 04:25:57,GTERI,GTERI,salto_na_sequencia,61
21527,61188,61249,2025-06-27 04:25:57,2025-06-27 05:25:57,GTERI,GTERI,salto_na_sequencia,61
21558,61249,61310,2025-06-27 05:25:57,2025-06-27 06:25:57,GTERI,GTERI,salto_na_sequencia,61
21589,61310,61331,2025-06-27 06:25:57,2025-06-27 06:46:33,GTERI,GTPNR,salto_na_sequencia,21
21601,61331,61334,2025-06-27 06:46:33,2025-06-27 06:46:38,GTPNR,GTASC,salto_na_sequencia,3
21605,61336,61395,2025-06-27 06:46:47,2025-06-27 07:46:37,GTERI,GTERI,salto_na_sequencia,59
21635,61395,61434,2025-06-27 07:46:37,2025-06-27 08:22:59,GTERI,GTPNR,salto_na_sequencia,39
21658,61437,61498,2025-06-27 08:23:08,2025-06-27 09:23:15,GTERI,GTPNR,salto_na_sequencia,61
21692,61501,61522,2025-06-27 09:23:22,2025-06-27 09:43:33,GTERI,GTPNR,salto_na_sequencia,21
21707,61525,61586,2025-06-27 09:43:42,2025-06-27 10:43:50,GTERI,GTPNR,salto_na_sequencia,61
21741,61589,61624,2025-06-27 10:43:58,2025-06-27 11:18:10,GTERI,GTPNR,salto_na_sequencia,35
21763,61627,61674,2025-06-27 11:18:20,2025-06-27 12:04:31,GTERI,GTPNR,salto_na_sequencia,47
21790,61677,61736,2025-06-27 12:04:40,2025-06-27 13:04:29,GTERI,GTERI,salto_na_sequencia,59
21820,61736,61797,2025-06-27 13:04:29,2025-06-27 14:04:29,GTERI,GTERI,salto_na_sequencia,61
21851,61797,61826,2025-06-27 14:04:29,2025-06-27 14:30:56,GTERI,GTPNR,salto_na_sequencia,29
21869,61829,61864,2025-06-27 14:31:05,2025-06-27 15:03:25,GTERI,GTPNR,salto_na_sequencia,35
21890,61867,61926,2025-06-27 15:03:33,2025-06-27 16:03:23,GTERI,GTERI,salto_na_sequencia,59
21920,61926,61943,2025-06-27 16:03:23,2025-06-27 16:17:47,GTERI,GTPNR,salto_na_sequencia,17
21933,61946,62005,2025-06-27 16:17:55,2025-06-27 17:17:45,GTERI,GTERI,salto_na_sequencia,59
21963,62005,62012,2025-06-27 17:17:45,2025-06-27 17:22:10,GTERI,GTPNR,salto_na_sequencia,7
21970,62015,62048,2025-06-27 17:22:18,2025-06-27 17:54:30,GTERI,GTPNR,salto_na_sequencia,33
21990,62051,62082,2025-06-27 17:54:38,2025-06-27 18:23:30,GTERI,GTPNR,salto_na_sequencia,31
22008,62085,62128,2025-06-27 18:23:39,2025-06-27 19:05:50,GTERI,GTPNR,salto_na_sequencia,43
22033,62131,62162,2025-06-27 19:05:58,2025-06-27 19:36:10,GTERI,GTPNR,salto_na_sequencia,31
22053,62165,62224,2025-06-27 19:36:18,2025-06-27 20:36:08,GTERI,GTERI,salto_na_sequencia,59
22083,62224,62285,2025-06-27 20:36:08,2025-06-27 21:36:08,GTERI,GTERI,salto_na_sequencia,61
22114,62285,62292,2025-06-27 21:36:08,2025-06-27 21:40:33,GTERI,GTPNR,salto_na_sequencia,7
22121,62295,62354,2025-06-27 21:40:44,2025-06-27 22:40:31,GTERI,GTERI,salto_na_sequencia,59
22151,62354,62415,2025-06-27 22:40:31,2025-06-27 23:40:31,GTERI,GTERI,salto_na_sequencia,61
22182,62415,62444,2025-06-27 23:40:31,2025-06-28 00:09:00,GTERI,GTPNR,salto_na_sequencia,29
22198,62444,62447,2025-06-28 00:09:00,2025-06-28 00:09:05,GTPNR,GTRTL,salto_na_sequencia,3
22202,62449,62449,2025-06-28 00:09:18,2025-06-28 00:09:18,GTASC,GTASC,valor_repetido,0
22205,62451,62486,2025-06-28 00:09:27,2025-06-28 00:43:40,GTERI,GTPNR,salto_na_sequencia,35
22226,62489,62548,2025-06-28 00:43:51,2025-06-28 01:43:38,GTERI,GTERI,salto_na_sequencia,59
22256,62548,62609,2025-06-28 01:43:38,2025-06-28 02:43:38,GTERI,GTERI,salto_na_sequencia,61
22287,62609,62670,2025-06-28 02:43:38,2025-06-28 03:43:38,GTERI,GTERI,salto_na_sequencia,61
22318,62670,62731,2025-06-28 03:43:38,2025-06-28 04:43:38,GTERI,GTERI,salto_na_sequencia,61
22349,62731,62792,2025-06-28 04:43:38,2025-06-28 05:43:38,GTERI,GTERI,salto_na_sequencia,61
22380,62792,62853,2025-06-28 05:43:38,2025-06-28 06:43:38,GTERI,GTERI,salto_na_sequencia,61
22411,62853,62878,2025-06-28 06:43:38,2025-06-28 07:06:27,GTERI,GTPNR,salto_na_sequencia,25
22428,62881,62888,2025-06-28 07:06:54,2025-06-28 07:12:45,GTERI,GTPNR,salto_na_sequencia,7
