linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
16983,4119.5,4119.5,2025-07-01 16:25:49,2025-07-01 16:25:51,GTERI,GTERI,ok,0.0
16984,4119.5,4119.5,2025-07-01 16:25:51,2025-07-01 16:25:54,GTERI,GTERI,ok,0.0
16985,4119.5,4119.6,2025-07-01 16:25:54,2025-07-01 16:26:16,GTERI,GTERI,ok,0.1000000000003638
16986,4119.6,4119.6,2025-07-01 16:26:16,2025-07-01 16:26:18,GTERI,GTERI,ok,0.0
16987,4119.6,4119.6,2025-07-01 16:26:18,2025-07-01 16:26:19,GTERI,GTERI,ok,0.0
16988,4119.6,4119.6,2025-07-01 16:26:19,2025-07-01 16:26:21,GTERI,GTERI,ok,0.0
16989,4119.6,4119.6,2025-07-01 16:26:21,2025-07-01 16:26:25,GTERI,GTERI,ok,0.0
16990,4119.6,4119.6,2025-07-01 16:26:25,2025-07-01 16:26:51,GTERI,GTERI,ok,0.0
16991,4119.6,4119.6,2025-07-01 16:26:51,2025-07-01 16:27:08,GTERI,GTIGF,ok,0.0
16992,4119.6,4119.6,2025-07-01 16:27:08,2025-07-01 16:27:08,GTIGF,GTSTT,ok,0.0
16994,4119.6,4119.6,2025-07-01 16:27:08,2025-07-01 16:27:09,GTSTT,GTERI,ok,0.0
16995,4119.6,4119.6,2025-07-01 16:27:09,2025-07-01 16:27:09,GTERI,GTIGL,ok,0.0
16996,4119.6,4119.6,2025-07-01 16:27:09,2025-07-01 16:28:00,GTIGL,GTSTT,ok,0.0
16998,4119.6,4119.6,2025-07-01 16:28:00,2025-07-01 16:29:12,GTSTT,GTIGN,ok,0.0
16999,4119.6,4119.6,2025-07-01 16:29:12,2025-07-01 16:29:12,GTIGN,GTSTT,ok,0.0
17000,4119.6,4119.6,2025-07-01 16:29:12,2025-07-01 16:29:13,GTSTT,GTIGL,ok,0.0
17001,4119.6,4119.6,2025-07-01 16:29:13,2025-07-01 16:29:17,GTIGL,GTERI,ok,0.0
17002,4119.6,4119.6,2025-07-01 16:29:17,2025-07-01 16:30:46,GTERI,GTIGF,ok,0.0
17003,4119.6,4119.6,2025-07-01 16:30:46,2025-07-01 16:30:46,GTIGF,GTSTT,ok,0.0
17004,4119.6,4119.6,2025-07-01 16:30:46,2025-07-01 16:30:46,GTSTT,GTERI,ok,0.0
17005,4119.6,4119.6,2025-07-01 16:30:46,2025-07-01 16:30:47,GTERI,GTIGL,ok,0.0
17006,4119.6,4119.6,2025-07-01 16:30:47,2025-07-01 16:30:47,GTIGL,GTIGN,ok,0.0
17007,4119.6,4119.6,2025-07-01 16:30:47,2025-07-01 16:30:47,GTIGN,GTSTT,ok,0.0
17008,4119.6,4119.6,2025-07-01 16:30:47,2025-07-01 16:30:48,GTSTT,GTIGL,ok,0.0
17009,4119.6,4119.6,2025-07-01 16:30:48,2025-07-01 16:30:52,GTIGL,GTERI,ok,0.0
17010,4119.6,4119.6,2025-07-01 16:30:52,2025-07-01 16:30:56,GTERI,GTIGF,ok,0.0
17011,4119.6,4119.6,2025-07-01 16:30:56,2025-07-01 16:30:56,GTIGF,GTSTT,ok,0.0
17012,4119.6,4119.6,2025-07-01 16:30:56,2025-07-01 16:30:56,GTSTT,GTERI,ok,0.0
17013,4119.6,4119.6,2025-07-01 16:30:56,2025-07-01 16:30:57,GTERI,GTIGL,ok,0.0
17015,4119.6,4119.6,2025-07-01 16:30:57,2025-07-01 16:31:36,GTIGL,GTSTT,ok,0.0
17032,4119.6,4119.6,2025-07-01 16:31:36,2025-07-01 17:05:02,GTSTT,GTIGN,ok,0.0
17033,4119.6,4119.6,2025-07-01 17:05:02,2025-07-01 17:05:02,GTIGN,GTSTT,ok,0.0
17034,4119.6,4119.6,2025-07-01 17:05:02,2025-07-01 17:05:03,GTSTT,GTIGF,ok,0.0
17035,4119.6,4119.6,2025-07-01 17:05:03,2025-07-01 17:05:03,GTIGF,GTSTT,ok,0.0
17036,4119.6,4119.6,2025-07-01 17:05:03,2025-07-01 17:05:04,GTSTT,GTIGN,ok,0.0
17038,4119.6,4119.6,2025-07-01 17:05:04,2025-07-01 17:05:04,GTIGN,GTSTT,ok,0.0
17039,4119.6,4119.6,2025-07-01 17:05:04,2025-07-01 17:05:13,GTSTT,GTERI,ok,0.0
17040,4119.6,4119.6,2025-07-01 17:05:13,2025-07-01 17:05:13,GTERI,GTIGL,ok,0.0
17041,4119.6,4119.6,2025-07-01 17:05:13,2025-07-01 17:05:13,GTIGL,GTIGL,ok,0.0
17042,4119.6,4119.6,2025-07-01 17:05:13,2025-07-01 17:05:13,GTIGL,GTIGL,ok,0.0
17044,4119.6,4119.6,2025-07-01 17:05:13,2025-07-01 17:08:12,GTIGL,GTERI,ok,0.0
17047,4119.6,4119.6,2025-07-01 17:08:12,2025-07-01 17:11:12,GTERI,GTERI,ok,0.0
17048,4119.6,4119.6,2025-07-01 17:11:12,2025-07-01 17:11:36,GTERI,GTERI,ok,0.0
17049,4119.6,4119.6,2025-07-01 17:11:36,2025-07-01 17:13:10,GTERI,GTERI,ok,0.0
17051,4119.6,4119.6,2025-07-01 17:13:10,2025-07-01 17:13:17,GTERI,GTERI,ok,0.0
17052,4119.6,4119.6,2025-07-01 17:13:17,2025-07-01 17:13:19,GTERI,GTERI,ok,0.0
17053,4119.6,4119.7,2025-07-01 17:13:19,2025-07-01 17:13:33,GTERI,GTERI,ok,0.0999999999994543
17054,4119.7,4119.7,2025-07-01 17:13:33,2025-07-01 17:13:35,GTERI,GTERI,ok,0.0
17055,4119.7,4120.0,2025-07-01 17:13:35,2025-07-01 17:14:12,GTERI,GTERI,ok,0.3000000000001819
17056,4120.0,4120.0,2025-07-01 17:14:12,2025-07-01 17:14:14,GTERI,GTERI,ok,0.0
17057,4120.0,4120.1,2025-07-01 17:14:14,2025-07-01 17:14:31,GTERI,GTERI,ok,0.1000000000003638
17058,4120.1,4120.1,2025-07-01 17:14:31,2025-07-01 17:14:34,GTERI,GTERI,ok,0.0
17059,4120.1,4120.1,2025-07-01 17:14:34,2025-07-01 17:14:36,GTERI,GTERI,ok,0.0
17060,4120.1,4120.3,2025-07-01 17:14:36,2025-07-01 17:14:53,GTERI,GTERI,ok,0.1999999999998181
17061,4120.3,4120.3,2025-07-01 17:14:53,2025-07-01 17:15:00,GTERI,GTERI,ok,0.0
17062,4120.3,4120.4,2025-07-01 17:15:00,2025-07-01 17:15:09,GTERI,GTERI,ok,0.0999999999994543
17063,4120.4,4120.4,2025-07-01 17:15:09,2025-07-01 17:15:11,GTERI,GTERI,ok,0.0
17065,4120.4,4120.4,2025-07-01 17:15:11,2025-07-01 17:15:21,GTERI,GTERI,ok,0.0
17066,4120.4,4120.4,2025-07-01 17:15:21,2025-07-01 17:15:24,GTERI,GTERI,ok,0.0
17067,4120.4,4120.5,2025-07-01 17:15:24,2025-07-01 17:15:38,GTERI,GTERI,ok,0.1000000000003638
17068,4120.5,4120.5,2025-07-01 17:15:38,2025-07-01 17:15:40,GTERI,GTERI,ok,0.0
17070,4120.5,4121.1,2025-07-01 17:15:40,2025-07-01 17:17:12,GTERI,GTERI,ok,0.6000000000003638
17071,4121.1,4121.2,2025-07-01 17:17:12,2025-07-01 17:17:19,GTERI,GTERI,ok,0.0999999999994543
17072,4121.2,4121.2,2025-07-01 17:17:19,2025-07-01 17:18:03,GTERI,GTERI,ok,0.0
17073,4121.2,4121.2,2025-07-01 17:18:03,2025-07-01 17:18:11,GTERI,GTERI,ok,0.0
17075,4121.2,4121.3,2025-07-01 17:18:11,2025-07-01 17:19:22,GTERI,GTERI,ok,0.1000000000003638
17076,4121.3,4121.4,2025-07-01 17:19:22,2025-07-01 17:19:45,GTERI,GTERI,ok,0.0999999999994543
17077,4121.4,4121.4,2025-07-01 17:19:45,2025-07-01 17:19:47,GTERI,GTERI,ok,0.0
17078,4121.4,4121.4,2025-07-01 17:19:47,2025-07-01 17:19:48,GTERI,GTERI,ok,0.0
17079,4121.4,4121.4,2025-07-01 17:19:48,2025-07-01 17:19:50,GTERI,GTERI,ok,0.0
17080,4121.4,4121.5,2025-07-01 17:19:50,2025-07-01 17:20:03,GTERI,GTERI,ok,0.1000000000003638
17081,4121.5,4121.5,2025-07-01 17:20:03,2025-07-01 17:20:04,GTERI,GTERI,ok,0.0
17082,4121.5,4121.5,2025-07-01 17:20:04,2025-07-01 17:20:05,GTERI,GTERI,ok,0.0
17083,4121.5,4121.5,2025-07-01 17:20:05,2025-07-01 17:20:07,GTERI,GTERI,ok,0.0
17084,4121.5,4121.5,2025-07-01 17:20:07,2025-07-01 17:20:12,GTERI,GTERI,ok,0.0
17085,4121.5,4121.5,2025-07-01 17:20:12,2025-07-01 17:20:17,GTERI,GTERI,ok,0.0
17086,4121.5,4121.6,2025-07-01 17:20:17,2025-07-01 17:20:20,GTERI,GTERI,ok,0.1000000000003638
17087,4121.6,4121.6,2025-07-01 17:20:20,2025-07-01 17:20:36,GTERI,GTERI,ok,0.0
17088,4121.6,4121.6,2025-07-01 17:20:36,2025-07-01 17:20:38,GTERI,GTERI,ok,0.0
17089,4121.6,4121.6,2025-07-01 17:20:38,2025-07-01 17:20:52,GTERI,GTERI,ok,0.0
17090,4121.6,4121.7,2025-07-01 17:20:52,2025-07-01 17:20:55,GTERI,GTERI,ok,0.0999999999994543
17091,4121.7,4121.7,2025-07-01 17:20:55,2025-07-01 17:21:00,GTERI,GTERI,ok,0.0
17092,4121.7,4121.7,2025-07-01 17:21:00,2025-07-01 17:21:04,GTERI,GTERI,ok,0.0
17094,4121.7,4121.7,2025-07-01 17:21:04,2025-07-01 17:21:55,GTERI,GTIGF,ok,0.0
17095,4121.7,4121.7,2025-07-01 17:21:55,2025-07-01 17:21:55,GTIGF,GTSTT,ok,0.0
17096,4121.7,4121.7,2025-07-01 17:21:55,2025-07-01 17:21:55,GTSTT,GTERI,ok,0.0
17097,4121.7,4121.7,2025-07-01 17:21:55,2025-07-01 17:21:55,GTERI,GTIGL,ok,0.0
17098,4121.7,4121.7,2025-07-01 17:21:55,2025-07-01 17:22:47,GTIGL,GTSTT,ok,0.0
17104,4121.7,4121.7,2025-07-01 17:22:47,2025-07-01 17:32:46,GTSTT,GTIGN,ok,0.0
17105,4121.7,4121.7,2025-07-01 17:32:46,2025-07-01 17:32:46,GTIGN,GTSTT,ok,0.0
17106,4121.7,4121.7,2025-07-01 17:32:46,2025-07-01 17:32:58,GTSTT,GTERI,ok,0.0
17107,4121.7,4121.7,2025-07-01 17:32:58,2025-07-01 17:32:58,GTERI,GTIGL,ok,0.0
17108,4121.7,4121.7,2025-07-01 17:32:58,2025-07-01 17:33:06,GTIGL,GTIGF,ok,0.0
17109,4121.7,4121.7,2025-07-01 17:33:06,2025-07-01 17:33:06,GTIGF,GTSTT,ok,0.0
17110,4121.7,4121.7,2025-07-01 17:33:06,2025-07-01 17:33:06,GTSTT,GTERI,ok,0.0
17111,4121.7,4121.7,2025-07-01 17:33:06,2025-07-01 17:33:06,GTERI,GTIGL,ok,0.0
17112,4121.7,4121.7,2025-07-01 17:33:06,2025-07-01 17:33:08,GTIGL,GTIGN,ok,0.0
17113,4121.7,4121.7,2025-07-01 17:33:08,2025-07-01 17:33:08,GTIGN,GTSTT,ok,0.0
17114,4121.7,4121.7,2025-07-01 17:33:08,2025-07-01 17:33:09,GTSTT,GTIGL,ok,0.0
17115,4121.7,4121.7,2025-07-01 17:33:09,2025-07-01 17:33:12,GTIGL,GTERI,ok,0.0
17118,4121.7,4121.7,2025-07-01 17:33:12,2025-07-01 17:36:07,GTERI,GTERI,ok,0.0
17119,4121.7,4121.7,2025-07-01 17:36:07,2025-07-01 17:36:12,GTERI,GTERI,ok,0.0
17120,4121.7,4121.7,2025-07-01 17:36:12,2025-07-01 17:36:21,GTERI,GTERI,ok,0.0
17121,4121.7,4121.7,2025-07-01 17:36:21,2025-07-01 17:36:25,GTERI,GTERI,ok,0.0
17122,4121.7,4121.8,2025-07-01 17:36:25,2025-07-01 17:36:41,GTERI,GTERI,ok,0.1000000000003638
17123,4121.8,4121.8,2025-07-01 17:36:41,2025-07-01 17:36:44,GTERI,GTERI,ok,0.0
17124,4121.8,4121.8,2025-07-01 17:36:44,2025-07-01 17:36:47,GTERI,GTERI,ok,0.0
17125,4121.8,4121.8,2025-07-01 17:36:47,2025-07-01 17:37:02,GTERI,GTERI,ok,0.0
17126,4121.8,4121.8,2025-07-01 17:37:02,2025-07-01 17:37:05,GTERI,GTERI,ok,0.0
17127,4121.8,4121.9,2025-07-01 17:37:05,2025-07-01 17:37:20,GTERI,GTERI,ok,0.0999999999994543
17128,4121.9,4121.9,2025-07-01 17:37:20,2025-07-01 17:37:36,GTERI,GTERI,ok,0.0
17130,4121.9,4122.0,2025-07-01 17:37:36,2025-07-01 17:37:51,GTERI,GTERI,ok,0.1000000000003638
17131,4122.0,4122.0,2025-07-01 17:37:51,2025-07-01 17:37:53,GTERI,GTERI,ok,0.0
17132,4122.0,4122.3,2025-07-01 17:37:53,2025-07-01 17:38:27,GTERI,GTERI,ok,0.3000000000001819
17133,4122.3,4122.6,2025-07-01 17:38:27,2025-07-01 17:38:45,GTERI,GTERI,ok,0.3000000000001819
17134,4122.6,4122.8,2025-07-01 17:38:45,2025-07-01 17:38:58,GTERI,GTERI,ok,0.1999999999998181
17135,4122.8,4122.9,2025-07-01 17:38:58,2025-07-01 17:39:05,GTERI,GTERI,ok,0.0999999999994543
17136,4122.9,4123.0,2025-07-01 17:39:05,2025-07-01 17:39:12,GTERI,GTERI,ok,0.1000000000003638
17137,4123.0,4123.0,2025-07-01 17:39:12,2025-07-01 17:39:17,GTERI,GTERI,ok,0.0
17139,4123.0,4124.5,2025-07-01 17:39:17,2025-07-01 17:40:43,GTERI,GTERI,ok,1.5
17141,4124.5,4125.9,2025-07-01 17:40:43,2025-07-01 17:42:12,GTERI,GTERI,ok,1.3999999999996362
17142,4125.9,4126.4,2025-07-01 17:42:12,2025-07-01 17:42:40,GTERI,GTERI,ok,0.5
17143,4126.4,4126.7,2025-07-01 17:42:40,2025-07-01 17:42:53,GTERI,GTERI,ok,0.3000000000001819
17145,4126.7,4130.3,2025-07-01 17:42:53,2025-07-01 17:45:12,GTERI,GTERI,ok,3.600000000000364
17147,4130.3,4132.7,2025-07-01 17:45:12,2025-07-01 17:47:19,GTERI,GTERI,ok,2.399999999999636
17148,4132.7,4132.7,2025-07-01 17:47:19,2025-07-01 17:47:22,GTERI,GTERI,ok,0.0
17149,4132.7,4132.7,2025-07-01 17:47:22,2025-07-01 17:47:25,GTERI,GTERI,ok,0.0
17150,4132.7,4132.8,2025-07-01 17:47:25,2025-07-01 17:47:33,GTERI,GTERI,ok,0.1000000000003638
17151,4132.8,4132.9,2025-07-01 17:47:33,2025-07-01 17:47:35,GTERI,GTERI,ok,0.0999999999994543
17152,4132.9,4132.9,2025-07-01 17:47:35,2025-07-01 17:47:38,GTERI,GTERI,ok,0.0
17153,4132.9,4132.9,2025-07-01 17:47:38,2025-07-01 17:47:41,GTERI,GTERI,ok,0.0
17155,4132.9,4133.0,2025-07-01 17:47:41,2025-07-01 17:48:12,GTERI,GTERI,ok,0.1000000000003638
17157,4133.0,4133.7,2025-07-01 17:48:12,2025-07-01 17:51:09,GTERI,GTERI,ok,0.6999999999998181
17158,4133.7,4133.7,2025-07-01 17:51:09,2025-07-01 17:51:12,GTERI,GTERI,ok,0.0
17159,4133.7,4133.8,2025-07-01 17:51:12,2025-07-01 17:51:23,GTERI,GTERI,ok,0.1000000000003638
17161,4133.8,4134.0,2025-07-01 17:51:23,2025-07-01 17:52:14,GTERI,GTERI,ok,0.1999999999998181
17162,4134.0,4134.0,2025-07-01 17:52:14,2025-07-01 17:52:16,GTERI,GTERI,ok,0.0
17163,4134.0,4134.1,2025-07-01 17:52:16,2025-07-01 17:52:25,GTERI,GTERI,ok,0.1000000000003638
17164,4134.1,4134.2,2025-07-01 17:52:25,2025-07-01 17:52:31,GTERI,GTERI,ok,0.0999999999994543
17165,4134.2,4134.2,2025-07-01 17:52:31,2025-07-01 17:52:34,GTERI,GTERI,ok,0.0
17166,4134.2,4134.4,2025-07-01 17:52:34,2025-07-01 17:53:05,GTERI,GTERI,ok,0.1999999999998181
17167,4134.4,4134.4,2025-07-01 17:53:05,2025-07-01 17:53:07,GTERI,GTERI,ok,0.0
17168,4134.4,4134.5,2025-07-01 17:53:07,2025-07-01 17:53:27,GTERI,GTERI,ok,0.1000000000003638
17169,4134.5,4134.5,2025-07-01 17:53:27,2025-07-01 17:53:29,GTERI,GTERI,ok,0.0
17170,4134.5,4134.5,2025-07-01 17:53:29,2025-07-01 17:53:32,GTERI,GTERI,ok,0.0
17172,4134.5,4134.5,2025-07-01 17:53:32,2025-07-01 17:54:12,GTERI,GTERI,ok,0.0
17173,4134.5,4134.5,2025-07-01 17:54:12,2025-07-01 17:54:17,GTERI,GTSTT,ok,0.0
17174,4134.5,4134.5,2025-07-01 17:54:17,2025-07-01 17:54:35,GTSTT,GTSTT,ok,0.0
17175,4134.5,4134.5,2025-07-01 17:54:35,2025-07-01 17:54:51,GTSTT,GTERI,ok,0.0
17176,4134.5,4134.5,2025-07-01 17:54:51,2025-07-01 17:54:54,GTERI,GTERI,ok,0.0
17177,4134.5,4134.5,2025-07-01 17:54:54,2025-07-01 17:55:18,GTERI,GTERI,ok,0.0
17178,4134.5,4134.5,2025-07-01 17:55:18,2025-07-01 17:55:26,GTERI,GTERI,ok,0.0
17179,4134.5,4134.5,2025-07-01 17:55:26,2025-07-01 17:55:30,GTERI,GTERI,ok,0.0
17180,4134.5,4134.5,2025-07-01 17:55:30,2025-07-01 17:55:32,GTERI,GTERI,ok,0.0
17181,4134.5,4134.6,2025-07-01 17:55:32,2025-07-01 17:55:39,GTERI,GTERI,ok,0.1000000000003638
17183,4134.6,4134.6,2025-07-01 17:55:39,2025-07-01 17:55:47,GTERI,GTERI,ok,0.0
17184,4134.6,4134.6,2025-07-01 17:55:47,2025-07-01 17:55:50,GTERI,GTERI,ok,0.0
17185,4134.6,4134.7,2025-07-01 17:55:50,2025-07-01 17:56:06,GTERI,GTERI,ok,0.0999999999994543
17186,4134.7,4134.7,2025-07-01 17:56:06,2025-07-01 17:56:12,GTERI,GTERI,ok,0.0
17187,4134.7,4134.7,2025-07-01 17:56:12,2025-07-01 17:56:18,GTERI,GTERI,ok,0.0
17188,4134.7,4134.7,2025-07-01 17:56:18,2025-07-01 17:56:21,GTERI,GTERI,ok,0.0
17189,4134.7,4134.7,2025-07-01 17:56:21,2025-07-01 17:56:23,GTERI,GTERI,ok,0.0
17190,4134.7,4134.7,2025-07-01 17:56:23,2025-07-01 17:57:12,GTERI,GTERI,ok,0.0
17191,4134.7,4134.7,2025-07-01 17:57:12,2025-07-01 17:57:42,GTERI,GTIGF,ok,0.0
17192,4134.7,4134.7,2025-07-01 17:57:42,2025-07-01 17:57:42,GTIGF,GTSTT,ok,0.0
17193,4134.7,4134.7,2025-07-01 17:57:42,2025-07-01 17:57:42,GTSTT,GTERI,ok,0.0
17194,4134.7,4134.7,2025-07-01 17:57:42,2025-07-01 17:57:42,GTERI,GTIGL,ok,0.0
17196,4134.7,4134.7,2025-07-01 17:57:42,2025-07-01 17:58:23,GTIGL,GTSTT,ok,0.0
17213,4134.7,4134.7,2025-07-01 17:58:23,2025-07-01 18:30:22,GTSTT,GTIGN,ok,0.0
17214,4134.7,4134.7,2025-07-01 18:30:22,2025-07-01 18:30:22,GTIGN,GTSTT,ok,0.0
17215,4134.7,4134.7,2025-07-01 18:30:22,2025-07-01 18:30:23,GTSTT,GTSTT,ok,0.0
17216,4134.7,4134.7,2025-07-01 18:30:23,2025-07-01 18:30:23,GTSTT,GTIGF,ok,0.0
17217,4134.7,4134.7,2025-07-01 18:30:23,2025-07-01 18:30:23,GTIGF,GTSTT,ok,0.0
17218,4134.7,4134.7,2025-07-01 18:30:23,2025-07-01 18:30:24,GTSTT,GTIGN,ok,0.0
17219,4134.7,4134.7,2025-07-01 18:30:24,2025-07-01 18:30:24,GTIGN,GTSTT,ok,0.0
17220,4134.7,4134.7,2025-07-01 18:30:24,2025-07-01 18:30:35,GTSTT,GTERI,ok,0.0
17221,4134.7,4134.7,2025-07-01 18:30:35,2025-07-01 18:30:35,GTERI,GTIGL,ok,0.0
17222,4134.7,4134.7,2025-07-01 18:30:35,2025-07-01 18:30:35,GTIGL,GTIGL,ok,0.0
17223,4134.7,4134.7,2025-07-01 18:30:35,2025-07-01 18:30:35,GTIGL,GTIGL,ok,0.0
17224,4134.7,4134.7,2025-07-01 18:30:35,2025-07-01 18:31:37,GTIGL,GTERI,ok,0.0
17226,4134.7,4134.7,2025-07-01 18:31:37,2025-07-01 18:31:52,GTERI,GTERI,ok,0.0
17227,4134.7,4134.7,2025-07-01 18:31:52,2025-07-01 18:31:54,GTERI,GTERI,ok,0.0
17228,4134.7,4134.7,2025-07-01 18:31:54,2025-07-01 18:31:59,GTERI,GTERI,ok,0.0
17229,4134.7,4134.7,2025-07-01 18:31:59,2025-07-01 18:32:01,GTERI,GTERI,ok,0.0
17230,4134.7,4134.7,2025-07-01 18:32:01,2025-07-01 18:32:30,GTERI,GTERI,ok,0.0
17231,4134.7,4134.7,2025-07-01 18:32:30,2025-07-01 18:32:32,GTERI,GTERI,ok,0.0
17232,4134.7,4134.9,2025-07-01 18:32:32,2025-07-01 18:32:58,GTERI,GTERI,ok,0.1999999999998181
17233,4134.9,4135.0,2025-07-01 18:32:58,2025-07-01 18:33:01,GTERI,GTERI,ok,0.1000000000003638
17234,4135.0,4135.0,2025-07-01 18:33:01,2025-07-01 18:33:08,GTERI,GTERI,ok,0.0
17235,4135.0,4135.0,2025-07-01 18:33:08,2025-07-01 18:33:11,GTERI,GTERI,ok,0.0
17236,4135.0,4135.2,2025-07-01 18:33:11,2025-07-01 18:33:33,GTERI,GTERI,ok,0.1999999999998181
17238,4135.2,4135.7,2025-07-01 18:33:33,2025-07-01 18:34:43,GTERI,GTERI,ok,0.5
17240,4135.7,4137.0,2025-07-01 18:34:43,2025-07-01 18:36:33,GTERI,GTERI,ok,1.300000000000182
17242,4137.0,4136.8,2025-07-01 18:36:33,2025-07-01 18:36:58,GTERI,GTPNR,regressão,-0.1999999999998181
17244,4136.8,4136.8,2025-07-01 18:36:58,2025-07-01 18:37:00,GTPNR,GTSTT,ok,0.0
17245,4136.8,4136.8,2025-07-01 18:37:00,2025-07-01 18:37:06,GTSTT,GTRTL,ok,0.0
17246,4136.8,4136.8,2025-07-01 18:37:06,2025-07-01 18:37:06,GTRTL,GTERI,ok,0.0
17247,4136.8,4136.8,2025-07-01 18:37:06,2025-07-01 18:37:41,GTERI,GTERI,ok,0.0
17248,4136.8,4136.8,2025-07-01 18:37:41,2025-07-01 18:37:42,GTERI,GTERI,ok,0.0
17249,4136.8,4136.9,2025-07-01 18:37:42,2025-07-01 18:37:49,GTERI,GTERI,ok,0.0999999999994543
17250,4136.9,4136.9,2025-07-01 18:37:49,2025-07-01 18:37:52,GTERI,GTERI,ok,0.0
17251,4136.9,4136.9,2025-07-01 18:37:52,2025-07-01 18:37:54,GTERI,GTERI,ok,0.0
17253,4136.9,4138.3,2025-07-01 18:37:54,2025-07-01 18:39:11,GTERI,GTERI,ok,1.4000000000005457
17254,4138.3,4139.4,2025-07-01 18:39:11,2025-07-01 18:40:06,GTERI,GTERI,ok,1.0999999999994543
17255,4139.4,4139.6,2025-07-01 18:40:06,2025-07-01 18:40:23,GTERI,GTERI,ok,0.2000000000007276
17257,4139.6,4140.8,2025-07-01 18:40:23,2025-07-01 18:41:52,GTERI,GTERI,ok,1.199999999999818
17258,4140.8,4141.1,2025-07-01 18:41:52,2025-07-01 18:42:20,GTERI,GTERI,ok,0.3000000000001819
17260,4141.1,4141.4,2025-07-01 18:42:20,2025-07-01 18:43:06,GTERI,GTERI,ok,0.2999999999992724
17261,4141.4,4141.4,2025-07-01 18:43:06,2025-07-01 18:43:06,GTERI,GTERI,ok,0.0
17262,4141.4,4141.7,2025-07-01 18:43:06,2025-07-01 18:43:25,GTERI,GTERI,ok,0.3000000000001819
17263,4141.7,4142.1,2025-07-01 18:43:25,2025-07-01 18:43:55,GTERI,GTERI,ok,0.4000000000005457
17265,4142.1,4142.6,2025-07-01 18:43:55,2025-07-01 18:45:10,GTERI,GTERI,ok,0.5
17266,4142.6,4142.6,2025-07-01 18:45:10,2025-07-01 18:45:11,GTERI,GTERI,ok,0.0
17267,4142.6,4142.8,2025-07-01 18:45:11,2025-07-01 18:45:30,GTERI,GTERI,ok,0.1999999999998181
17268,4142.8,4142.8,2025-07-01 18:45:30,2025-07-01 18:45:33,GTERI,GTERI,ok,0.0
17269,4142.8,4143.0,2025-07-01 18:45:33,2025-07-01 18:46:06,GTERI,GTERI,ok,0.1999999999998181
17270,4143.0,4143.3,2025-07-01 18:46:06,2025-07-01 18:46:42,GTERI,GTERI,ok,0.3000000000001819
17271,4143.3,4143.3,2025-07-01 18:46:42,2025-07-01 18:46:45,GTERI,GTERI,ok,0.0
17273,4143.3,4143.4,2025-07-01 18:46:45,2025-07-01 18:47:31,GTERI,GTERI,ok,0.0999999999994543
17274,4143.4,4143.4,2025-07-01 18:47:31,2025-07-01 18:48:03,GTERI,GTIGF,ok,0.0
17275,4143.4,4143.4,2025-07-01 18:48:03,2025-07-01 18:48:03,GTIGF,GTSTT,ok,0.0
17276,4143.4,4143.4,2025-07-01 18:48:03,2025-07-01 18:48:03,GTSTT,GTERI,ok,0.0
17277,4143.4,4143.4,2025-07-01 18:48:03,2025-07-01 18:48:03,GTERI,GTIGL,ok,0.0
17278,4143.4,4143.4,2025-07-01 18:48:03,2025-07-01 18:48:30,GTIGL,GTIGN,ok,0.0
17279,4143.4,4143.4,2025-07-01 18:48:30,2025-07-01 18:48:30,GTIGN,GTSTT,ok,0.0
17280,4143.4,4143.4,2025-07-01 18:48:30,2025-07-01 18:48:31,GTSTT,GTIGL,ok,0.0
17281,4143.4,4143.4,2025-07-01 18:48:31,2025-07-01 18:48:35,GTIGL,GTERI,ok,0.0
17283,4143.4,4143.4,2025-07-01 18:48:35,2025-07-01 18:50:25,GTERI,GTIGF,ok,0.0
17284,4143.4,4143.4,2025-07-01 18:50:25,2025-07-01 18:50:25,GTIGF,GTSTT,ok,0.0
17285,4143.4,4143.4,2025-07-01 18:50:25,2025-07-01 18:50:25,GTSTT,GTERI,ok,0.0
17286,4143.4,4143.4,2025-07-01 18:50:25,2025-07-01 18:50:25,GTERI,GTIGL,ok,0.0
17287,4143.4,4143.4,2025-07-01 18:50:25,2025-07-01 18:50:26,GTIGL,GTIGN,ok,0.0
17288,4143.4,4143.4,2025-07-01 18:50:26,2025-07-01 18:50:26,GTIGN,GTSTT,ok,0.0
17289,4143.4,4143.4,2025-07-01 18:50:26,2025-07-01 18:50:27,GTSTT,GTIGL,ok,0.0
17290,4143.4,4143.4,2025-07-01 18:50:27,2025-07-01 18:50:30,GTIGL,GTERI,ok,0.0
17291,4143.4,4143.4,2025-07-01 18:50:30,2025-07-01 18:50:39,GTERI,GTIGF,ok,0.0
17292,4143.4,4143.4,2025-07-01 18:50:39,2025-07-01 18:50:39,GTIGF,GTSTT,ok,0.0
17293,4143.4,4143.4,2025-07-01 18:50:39,2025-07-01 18:50:39,GTSTT,GTERI,ok,0.0
17294,4143.4,4143.4,2025-07-01 18:50:39,2025-07-01 18:50:40,GTERI,GTIGL,ok,0.0
17296,4143.4,4143.4,2025-07-01 18:50:40,2025-07-01 18:51:20,GTIGL,GTIGN,ok,0.0
17297,4143.4,4143.4,2025-07-01 18:51:20,2025-07-01 18:51:20,GTIGN,GTSTT,ok,0.0
