linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,sequencia_anterior,sequencia_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
14959,1438.2,1438.2,2025-06-27 16:56:01,2025-06-27 16:56:05,17044.0,17045.0,GTSTT,GTSTT,ok,0.0
14982,1438.2,1438.2,2025-06-27 16:56:05,2025-06-27 17:39:50,17045.0,17068.0,GTSTT,GTSTT,ok,0.0
14983,1438.2,1438.2,2025-06-27 17:39:50,2025-06-27 17:40:27,17068.0,17069.0,GTSTT,GTERI,ok,0.0
14984,1438.2,1438.2,2025-06-27 17:40:27,2025-06-27 17:40:47,17069.0,17070.0,GTERI,GTIGN,ok,0.0
14985,1438.2,1438.2,2025-06-27 17:40:47,2025-06-27 17:40:47,17070.0,17071.0,GTIGN,GTSTT,ok,0.0
14987,1438.2,1438.2,2025-06-27 17:40:47,2025-06-27 17:40:54,17071.0,17073.0,GTSTT,GTERI,ok,0.0
14988,1438.2,1438.2,2025-06-27 17:40:54,2025-06-27 17:40:54,17073.0,17074.0,GTERI,GTIGL,ok,0.0
14989,1438.2,1438.2,2025-06-27 17:40:54,2025-06-27 17:41:22,17074.0,17075.0,GTIGL,GTSTT,ok,0.0
14990,1438.2,1438.2,2025-06-27 17:41:22,2025-06-27 17:41:31,17075.0,17076.0,GTSTT,GTSTT,ok,0.0
14991,1438.2,1438.2,2025-06-27 17:41:31,2025-06-27 17:42:45,17076.0,17077.0,GTSTT,GTSTT,ok,0.0
14993,1438.2,1438.2,2025-06-27 17:42:45,2025-06-27 17:43:53,17077.0,17079.0,GTSTT,GTERI,ok,0.0
14994,1438.2,1438.2,2025-06-27 17:43:53,2025-06-27 17:44:26,17079.0,17080.0,GTERI,GTSTT,ok,0.0
14996,1438.2,1438.2,2025-06-27 17:44:26,2025-06-27 17:45:23,17080.0,17082.0,GTSTT,GTSTT,ok,0.0
14997,1438.2,1438.2,2025-06-27 17:45:23,2025-06-27 17:46:53,17082.0,17083.0,GTSTT,GTSTT,ok,0.0
14999,1438.2,1438.2,2025-06-27 17:46:53,2025-06-27 17:46:53,17083.0,17084.0,GTSTT,GTERI,ok,0.0
15001,1438.2,1438.2,2025-06-27 17:46:53,2025-06-27 17:49:53,17084.0,17087.0,GTERI,GTERI,ok,0.0
15003,1438.2,1438.2,2025-06-27 17:49:53,2025-06-27 17:52:24,17087.0,17089.0,GTERI,GTSTT,ok,0.0
15004,1438.2,1438.2,2025-06-27 17:52:24,2025-06-27 17:52:45,17089.0,17090.0,GTSTT,GTSTT,ok,0.0
15005,1438.2,1438.2,2025-06-27 17:52:45,2025-06-27 17:52:53,17090.0,17091.0,GTSTT,GTERI,ok,0.0
15007,1438.2,1438.2,2025-06-27 17:52:53,2025-06-27 17:53:04,17091.0,17093.0,GTERI,GTERI,ok,0.0
15008,1438.2,1438.5,2025-06-27 17:53:04,2025-06-27 17:54:22,17093.0,17094.0,GTERI,GTERI,ok,0.2999999999999545
15009,1438.5,1438.5,2025-06-27 17:54:22,2025-06-27 17:54:24,17094.0,17095.0,GTERI,GTERI,ok,0.0
15011,1438.5,1439.2,2025-06-27 17:54:24,2025-06-27 17:55:53,17095.0,17097.0,GTERI,GTERI,ok,0.7000000000000455
15012,1439.2,1439.5,2025-06-27 17:55:53,2025-06-27 17:56:29,17097.0,17098.0,GTERI,GTERI,ok,0.2999999999999545
15013,1439.5,1439.5,2025-06-27 17:56:29,2025-06-27 17:56:30,17098.0,17099.0,GTERI,GTERI,ok,0.0
15015,1439.5,1440.5,2025-06-27 17:56:30,2025-06-27 17:58:44,17099.0,17101.0,GTERI,GTERI,ok,1.0
15016,1440.5,1440.5,2025-06-27 17:58:44,2025-06-27 17:58:45,17101.0,17102.0,GTERI,GTERI,ok,0.0
15017,1440.5,1440.5,2025-06-27 17:58:45,2025-06-27 17:58:48,17102.0,17103.0,GTERI,GTERI,ok,0.0
15018,1440.5,1440.6,2025-06-27 17:58:48,2025-06-27 17:58:53,17103.0,17104.0,GTERI,GTERI,ok,0.09999999999990905
15020,1440.6,1440.6,2025-06-27 17:58:53,2025-06-27 17:58:55,17104.0,17106.0,GTERI,GTERI,ok,0.0
15021,1440.6,1440.6,2025-06-27 17:58:55,2025-06-27 17:58:56,17106.0,17107.0,GTERI,GTERI,ok,0.0
15022,1440.6,1440.6,2025-06-27 17:58:56,2025-06-27 17:59:07,17107.0,17108.0,GTERI,GTIGF,ok,0.0
15023,1440.6,1440.6,2025-06-27 17:59:07,2025-06-27 17:59:07,17108.0,17109.0,GTIGF,GTSTT,ok,0.0
15024,1440.6,1440.6,2025-06-27 17:59:07,2025-06-27 17:59:08,17109.0,17110.0,GTSTT,GTERI,ok,0.0
15025,1440.6,1440.6,2025-06-27 17:59:08,2025-06-27 17:59:08,17110.0,17111.0,GTERI,GTIGL,ok,0.0
15026,1440.6,1440.6,2025-06-27 17:59:08,2025-06-27 17:59:52,17111.0,17112.0,GTIGL,GTSTT,ok,0.0
15057,1440.6,1440.6,2025-06-27 17:59:52,2025-06-27 18:59:03,17112.0,17143.0,GTSTT,GTERI,ok,0.0
15088,1440.6,1440.6,2025-06-27 18:59:03,2025-06-27 19:59:03,17143.0,17174.0,GTERI,GTERI,ok,0.0
15118,1440.6,1440.6,2025-06-27 19:59:03,2025-06-27 20:59:03,17174.0,17204.0,GTERI,GTERI,ok,0.0
15149,1440.6,1440.6,2025-06-27 20:59:03,2025-06-27 21:59:03,17204.0,17235.0,GTERI,GTERI,ok,0.0
15180,1440.6,1440.6,2025-06-27 21:59:03,2025-06-27 22:59:03,17235.0,17266.0,GTERI,GTERI,ok,0.0
15213,1440.6,1440.6,2025-06-27 22:59:03,2025-06-27 23:59:03,17266.0,17297.0,GTERI,GTERI,ok,0.0
15232,1440.6,1440.6,2025-06-27 23:59:03,2025-06-28 00:33:45,17297.0,17316.0,GTERI,GTPDP,ok,0.0
15245,1440.6,1440.6,2025-06-28 00:33:45,2025-06-28 00:59:03,17316.0,17329.0,GTPDP,GTERI,ok,0.0
15250,1440.6,1440.6,2025-06-28 00:59:03,2025-06-28 01:07:17,17329.0,17334.0,GTERI,GTPDP,ok,0.0
15268,1440.6,1440.6,2025-06-28 01:07:17,2025-06-28 01:40:49,17334.0,17351.0,GTPDP,GTPDP,ok,0.0
15276,1440.6,1440.6,2025-06-28 01:40:49,2025-06-28 01:59:03,17351.0,17359.0,GTPDP,GTERI,ok,0.0
15284,1440.6,1440.6,2025-06-28 01:59:03,2025-06-28 02:13:12,17359.0,17367.0,GTERI,GTPDP,ok,0.0
15307,1440.6,1440.6,2025-06-28 02:13:12,2025-06-28 02:59:03,17367.0,17390.0,GTPDP,GTERI,ok,0.0
15339,1440.6,1440.6,2025-06-28 02:59:03,2025-06-28 03:59:03,17390.0,17421.0,GTERI,GTERI,ok,0.0
15371,1440.6,1440.6,2025-06-28 03:59:03,2025-06-28 04:59:03,17421.0,17452.0,GTERI,GTERI,ok,0.0
15402,1440.6,1440.6,2025-06-28 04:59:03,2025-06-28 05:59:03,17452.0,17483.0,GTERI,GTERI,ok,0.0
15433,1440.6,1440.6,2025-06-28 05:59:03,2025-06-28 06:59:03,17483.0,17514.0,GTERI,GTERI,ok,0.0
15464,1440.6,1440.6,2025-06-28 06:59:03,2025-06-28 07:59:03,17514.0,17545.0,GTERI,GTERI,ok,0.0
15495,1440.6,1440.6,2025-06-28 07:59:03,2025-06-28 08:59:03,17545.0,17576.0,GTERI,GTERI,ok,0.0
15526,1440.6,1440.6,2025-06-28 08:59:03,2025-06-28 09:59:03,17576.0,17607.0,GTERI,GTERI,ok,0.0
15542,1440.6,1440.6,2025-06-28 09:59:03,2025-06-28 10:30:28,17607.0,17623.0,GTERI,GTPDP,ok,0.0
15557,1440.6,1440.6,2025-06-28 10:30:28,2025-06-28 10:57:20,17623.0,17636.0,GTPDP,GTPDP,ok,0.0
15558,1440.6,1440.6,2025-06-28 10:57:20,2025-06-28 10:59:03,17636.0,17637.0,GTPDP,GTERI,ok,0.0
15564,1440.6,1440.6,2025-06-28 10:59:03,2025-06-28 11:08:50,17637.0,17643.0,GTERI,GTPDP,ok,0.0
15567,1440.6,1440.6,2025-06-28 11:08:50,2025-06-28 11:14:21,17643.0,17646.0,GTPDP,GTPDP,ok,0.0
15570,1440.6,1440.6,2025-06-28 11:14:21,2025-06-28 11:19:51,17646.0,17649.0,GTPDP,GTPDP,ok,0.0
15590,1440.6,1440.6,2025-06-28 11:19:51,2025-06-28 11:59:03,17649.0,17669.0,GTPDP,GTERI,ok,0.0
15594,1440.6,1440.6,2025-06-28 11:59:03,2025-06-28 12:05:23,17669.0,17673.0,GTERI,GTPDP,ok,0.0
15596,1440.6,1440.6,2025-06-28 12:05:23,2025-06-28 12:10:13,17673.0,17675.0,GTPDP,GTPDP,ok,0.0
15608,1440.6,1440.6,2025-06-28 12:10:13,2025-06-28 12:33:44,17675.0,17687.0,GTPDP,GTPDP,ok,0.0
15612,1440.6,1440.6,2025-06-28 12:33:44,2025-06-28 12:41:15,17687.0,17691.0,GTPDP,GTPDP,ok,0.0
15614,1440.6,1440.6,2025-06-28 12:41:15,2025-06-28 12:47:56,17691.0,17694.0,GTPDP,GTPDP,ok,0.0
15618,1440.6,1440.6,2025-06-28 12:47:56,2025-06-28 12:55:26,17694.0,17698.0,GTPDP,GTPDP,ok,0.0
15620,1440.6,1440.6,2025-06-28 12:55:26,2025-06-28 12:59:03,17698.0,17700.0,GTPDP,GTERI,ok,0.0
15623,1440.6,1440.6,2025-06-28 12:59:03,2025-06-28 13:00:56,17700.0,17702.0,GTERI,GTPDP,ok,0.0
15626,1440.6,1440.6,2025-06-28 13:00:56,2025-06-28 13:06:27,17702.0,17705.0,GTPDP,GTPDP,ok,0.0
15628,1440.6,1440.6,2025-06-28 13:06:27,2025-06-28 13:09:57,17705.0,17707.0,GTPDP,GTPDP,ok,0.0
15650,1440.6,1440.6,2025-06-28 13:09:57,2025-06-28 13:54:49,17707.0,17729.0,GTPDP,GTPDP,ok,0.0
15652,1440.6,1440.6,2025-06-28 13:54:49,2025-06-28 13:59:03,17729.0,17731.0,GTPDP,GTERI,ok,0.0
15663,1440.6,1440.6,2025-06-28 13:59:03,2025-06-28 14:18:20,17731.0,17742.0,GTERI,GTPDP,ok,0.0
15683,1440.6,1440.6,2025-06-28 14:18:20,2025-06-28 14:59:03,17742.0,17762.0,GTPDP,GTERI,ok,0.0
15706,1440.6,1440.6,2025-06-28 14:59:03,2025-06-28 15:41:55,17762.0,17785.0,GTERI,GTPDP,ok,0.0
15715,1440.6,1440.6,2025-06-28 15:41:55,2025-06-28 15:59:03,17785.0,17794.0,GTPDP,GTERI,ok,0.0
15728,1440.6,1440.6,2025-06-28 15:59:03,2025-06-28 16:23:27,17794.0,17807.0,GTERI,GTPDP,ok,0.0
15746,1440.6,1440.6,2025-06-28 16:23:27,2025-06-28 16:59:03,17807.0,17825.0,GTPDP,GTERI,ok,0.0
15777,1440.6,1440.6,2025-06-28 16:59:03,2025-06-28 17:59:03,17825.0,17856.0,GTERI,GTERI,ok,0.0
15808,1440.6,1440.6,2025-06-28 17:59:03,2025-06-28 18:59:03,17856.0,17887.0,GTERI,GTERI,ok,0.0
15839,1440.6,1440.6,2025-06-28 18:59:03,2025-06-28 19:59:03,17887.0,17918.0,GTERI,GTERI,ok,0.0
15845,1440.6,1440.6,2025-06-28 19:59:03,2025-06-28 20:10:29,17918.0,17924.0,GTERI,GTPDP,ok,0.0
15869,1440.6,1440.6,2025-06-28 20:10:29,2025-06-28 20:59:03,17924.0,17948.0,GTPDP,GTERI,ok,0.0
15900,1440.6,1440.6,2025-06-28 20:59:03,2025-06-28 21:59:03,17948.0,17979.0,GTERI,GTERI,ok,0.0
15931,1440.6,1440.6,2025-06-28 21:59:03,2025-06-28 22:59:03,17979.0,18010.0,GTERI,GTERI,ok,0.0
15962,1440.6,1440.6,2025-06-28 22:59:03,2025-06-28 23:59:03,18010.0,18041.0,GTERI,GTERI,ok,0.0
15993,1440.6,1440.6,2025-06-28 23:59:03,2025-06-29 00:59:03,18041.0,18072.0,GTERI,GTERI,ok,0.0
16020,1440.6,1440.6,2025-06-29 00:59:03,2025-06-29 01:50:17,18072.0,18099.0,GTERI,GTPDP,ok,0.0
16024,1440.6,1440.6,2025-06-29 01:50:17,2025-06-29 01:59:03,18099.0,18103.0,GTPDP,GTERI,ok,0.0
16055,1440.6,1440.6,2025-06-29 01:59:03,2025-06-29 02:59:03,18103.0,18134.0,GTERI,GTERI,ok,0.0
16086,1440.6,1440.6,2025-06-29 02:59:03,2025-06-29 03:59:03,18134.0,18165.0,GTERI,GTERI,ok,0.0
16117,1440.6,1440.6,2025-06-29 03:59:03,2025-06-29 04:59:03,18165.0,18196.0,GTERI,GTERI,ok,0.0
16148,1440.6,1440.6,2025-06-29 04:59:03,2025-06-29 05:59:03,18196.0,18227.0,GTERI,GTERI,ok,0.0
16179,1440.6,1440.6,2025-06-29 05:59:03,2025-06-29 06:59:03,18227.0,18258.0,GTERI,GTERI,ok,0.0
16210,1440.6,1440.6,2025-06-29 06:59:03,2025-06-29 07:59:03,18258.0,18289.0,GTERI,GTERI,ok,0.0
16241,1440.6,1440.6,2025-06-29 07:59:03,2025-06-29 08:59:03,18289.0,18320.0,GTERI,GTERI,ok,0.0
16272,1440.6,1440.6,2025-06-29 08:59:03,2025-06-29 09:59:03,18320.0,18351.0,GTERI,GTERI,ok,0.0
16288,1440.6,1440.6,2025-06-29 09:59:03,2025-06-29 10:28:14,18351.0,18367.0,GTERI,GTPDP,ok,0.0
16303,1440.6,1440.6,2025-06-29 10:28:14,2025-06-29 10:59:03,18367.0,18382.0,GTPDP,GTERI,ok,0.0
16315,1440.6,1440.6,2025-06-29 10:59:03,2025-06-29 11:19:47,18382.0,18394.0,GTERI,GTPDP,ok,0.0
16328,1440.6,1440.6,2025-06-29 11:19:47,2025-06-29 11:45:18,18394.0,18407.0,GTPDP,GTPDP,ok,0.0
16335,1440.6,1440.6,2025-06-29 11:45:18,2025-06-29 11:59:03,18407.0,18414.0,GTPDP,GTERI,ok,0.0
16348,1440.6,1440.6,2025-06-29 11:59:03,2025-06-29 12:24:11,18414.0,18427.0,GTERI,GTPDP,ok,0.0
16366,1440.6,1440.6,2025-06-29 12:24:11,2025-06-29 12:59:03,18427.0,18444.0,GTPDP,GTERI,ok,0.0
16380,1440.6,1440.6,2025-06-29 12:59:03,2025-06-29 13:16:19,18444.0,18454.0,GTERI,GTPDP,ok,0.0
16384,1440.6,1440.6,2025-06-29 13:16:19,2025-06-29 13:21:19,18454.0,18457.0,GTPDP,GTPDP,ok,0.0
16386,1440.6,1440.6,2025-06-29 13:21:19,2025-06-29 13:24:49,18457.0,18459.0,GTPDP,GTPDP,ok,0.0
16403,1440.6,1440.6,2025-06-29 13:24:49,2025-06-29 13:59:03,18459.0,18476.0,GTPDP,GTERI,ok,0.0
16434,1440.6,1440.6,2025-06-29 13:59:03,2025-06-29 14:59:03,18476.0,18507.0,GTERI,GTERI,ok,0.0
16464,1440.6,1440.6,2025-06-29 14:59:03,2025-06-29 15:57:26,18507.0,18537.0,GTERI,GTIGN,ok,0.0
16465,1440.6,1440.6,2025-06-29 15:57:26,2025-06-29 15:57:26,18537.0,18538.0,GTIGN,GTSTT,ok,0.0
16466,1440.6,1440.7,2025-06-29 15:57:26,2025-06-29 15:57:36,18538.0,18539.0,GTSTT,GTERI,ok,0.10000000000013642
16467,1440.7,1440.7,2025-06-29 15:57:36,2025-06-29 15:57:36,18539.0,18540.0,GTERI,GTIGL,ok,0.0
16468,1440.7,1440.7,2025-06-29 15:57:36,2025-06-29 15:57:46,18540.0,18541.0,GTIGL,GTERI,ok,0.0
16469,1440.7,1440.7,2025-06-29 15:57:46,2025-06-29 15:57:48,18541.0,18542.0,GTERI,GTERI,ok,0.0
16470,1440.7,1440.7,2025-06-29 15:57:48,2025-06-29 15:57:50,18542.0,18543.0,GTERI,GTERI,ok,0.0
16472,1440.7,1441.4,2025-06-29 15:57:50,2025-06-29 15:58:58,18543.0,18545.0,GTERI,GTERI,ok,0.7000000000000455
16473,1441.4,1441.4,2025-06-29 15:58:58,2025-06-29 15:59:00,18545.0,18546.0,GTERI,GTERI,ok,0.0
16474,1441.4,1441.5,2025-06-29 15:59:00,2025-06-29 15:59:08,18546.0,18547.0,GTERI,GTERI,ok,0.09999999999990905
16475,1441.5,1441.5,2025-06-29 15:59:08,2025-06-29 15:59:09,18547.0,18548.0,GTERI,GTERI,ok,0.0
16476,1441.5,1441.5,2025-06-29 15:59:09,2025-06-29 15:59:12,18548.0,18549.0,GTERI,GTERI,ok,0.0
16477,1441.5,1441.8,2025-06-29 15:59:12,2025-06-29 15:59:46,18549.0,18550.0,GTERI,GTERI,ok,0.2999999999999545
16478,1441.8,1441.8,2025-06-29 15:59:46,2025-06-29 15:59:47,18550.0,18551.0,GTERI,GTERI,ok,0.0
16480,1441.8,1442.0,2025-06-29 15:59:47,2025-06-29 16:00:08,18551.0,18553.0,GTERI,GTERI,ok,0.20000000000004547
16481,1442.0,1442.1,2025-06-29 16:00:08,2025-06-29 16:00:19,18553.0,18554.0,GTERI,GTIGF,ok,0.09999999999990905
16482,1442.1,1442.1,2025-06-29 16:00:19,2025-06-29 16:00:19,18554.0,18555.0,GTIGF,GTSTT,ok,0.0
16483,1442.1,1442.1,2025-06-29 16:00:19,2025-06-29 16:00:19,18555.0,18556.0,GTSTT,GTERI,ok,0.0
16484,1442.1,1442.1,2025-06-29 16:00:19,2025-06-29 16:00:20,18556.0,18557.0,GTERI,GTIGL,ok,0.0
16485,1442.1,1442.1,2025-06-29 16:00:20,2025-06-29 16:01:01,18557.0,18558.0,GTIGL,GTSTT,ok,0.0
16516,1442.1,1442.1,2025-06-29 16:01:01,2025-06-29 17:00:14,18558.0,18589.0,GTSTT,GTERI,ok,0.0
16547,1442.1,1442.1,2025-06-29 17:00:14,2025-06-29 18:00:14,18589.0,18620.0,GTERI,GTERI,ok,0.0
16551,1442.1,1442.1,2025-06-29 18:00:14,2025-06-29 18:06:51,18620.0,18624.0,GTERI,GTIGN,ok,0.0
16552,1442.1,1442.1,2025-06-29 18:06:51,2025-06-29 18:06:51,18624.0,18625.0,GTIGN,GTSTT,ok,0.0
16553,1442.1,1442.1,2025-06-29 18:06:51,2025-06-29 18:06:59,18625.0,18626.0,GTSTT,GTERI,ok,0.0
16554,1442.1,1442.1,2025-06-29 18:06:59,2025-06-29 18:06:59,18626.0,18627.0,GTERI,GTIGL,ok,0.0
16555,1442.1,1442.1,2025-06-29 18:06:59,2025-06-29 18:07:02,18627.0,18628.0,GTIGL,GTERI,ok,0.0
16556,1442.1,1442.1,2025-06-29 18:07:02,2025-06-29 18:07:06,18628.0,18629.0,GTERI,GTERI,ok,0.0
16557,1442.1,1442.3,2025-06-29 18:07:06,2025-06-29 18:07:38,18629.0,18630.0,GTERI,GTERI,ok,0.20000000000004547
16558,1442.3,1442.3,2025-06-29 18:07:38,2025-06-29 18:07:40,18630.0,18631.0,GTERI,GTERI,ok,0.0
16559,1442.3,1442.4,2025-06-29 18:07:40,2025-06-29 18:07:53,18631.0,18632.0,GTERI,GTERI,ok,0.10000000000013642
16561,1442.4,1442.5,2025-06-29 18:07:53,2025-06-29 18:08:07,18632.0,18634.0,GTERI,GTERI,ok,0.09999999999990905
16562,1442.5,1442.7,2025-06-29 18:08:07,2025-06-29 18:08:44,18634.0,18635.0,GTERI,GTERI,ok,0.20000000000004547
16563,1442.7,1443.3,2025-06-29 18:08:44,2025-06-29 18:10:00,18635.0,18636.0,GTERI,GTERI,ok,0.599999999999909
16565,1443.3,1443.3,2025-06-29 18:10:00,2025-06-29 18:10:06,18636.0,18638.0,GTERI,GTERI,ok,0.0
16566,1443.3,1443.3,2025-06-29 18:10:06,2025-06-29 18:10:08,18638.0,18639.0,GTERI,GTERI,ok,0.0
16567,1443.3,1443.4,2025-06-29 18:10:08,2025-06-29 18:10:19,18639.0,18640.0,GTERI,GTERI,ok,0.10000000000013642
16568,1443.4,1443.4,2025-06-29 18:10:19,2025-06-29 18:10:22,18640.0,18641.0,GTERI,GTERI,ok,0.0
16569,1443.4,1443.4,2025-06-29 18:10:22,2025-06-29 18:10:33,18641.0,18642.0,GTERI,GTIGF,ok,0.0
16570,1443.4,1443.4,2025-06-29 18:10:33,2025-06-29 18:10:33,18642.0,18643.0,GTIGF,GTSTT,ok,0.0
16571,1443.4,1443.4,2025-06-29 18:10:33,2025-06-29 18:10:34,18643.0,18644.0,GTSTT,GTERI,ok,0.0
16572,1443.4,1443.4,2025-06-29 18:10:34,2025-06-29 18:10:34,18644.0,18645.0,GTERI,GTIGL,ok,0.0
16573,1443.4,1443.4,2025-06-29 18:10:34,2025-06-29 18:11:17,18645.0,18646.0,GTIGL,GTSTT,ok,0.0
16604,1443.4,1443.4,2025-06-29 18:11:17,2025-06-29 19:10:29,18646.0,18677.0,GTSTT,GTERI,ok,0.0
16635,1443.4,1443.4,2025-06-29 19:10:29,2025-06-29 20:10:29,18677.0,18708.0,GTERI,GTERI,ok,0.0
16666,1443.4,1443.4,2025-06-29 20:10:29,2025-06-29 21:10:29,18708.0,18739.0,GTERI,GTERI,ok,0.0
16694,1443.4,1443.4,2025-06-29 21:10:29,2025-06-29 22:04:47,18739.0,18767.0,GTERI,GTPDP,ok,0.0
16697,1443.4,1443.4,2025-06-29 22:04:47,2025-06-29 22:10:29,18767.0,18770.0,GTPDP,GTERI,ok,0.0
16711,1443.4,1443.4,2025-06-29 22:10:29,2025-06-29 22:37:07,18770.0,18784.0,GTERI,GTPDP,ok,0.0
16719,1443.4,1443.4,2025-06-29 22:37:07,2025-06-29 22:52:16,18784.0,18792.0,GTPDP,GTPDP,ok,0.0
16728,1443.4,1443.4,2025-06-29 22:52:16,2025-06-29 23:10:29,18792.0,18801.0,GTPDP,GTERI,ok,0.0
16731,1443.4,1443.4,2025-06-29 23:10:29,2025-06-29 23:13:47,18801.0,18804.0,GTERI,GTPDP,ok,0.0
16759,1443.4,1443.4,2025-06-29 23:13:47,2025-06-30 00:10:29,18804.0,18832.0,GTPDP,GTERI,ok,0.0
16774,1443.4,1443.4,2025-06-30 00:10:29,2025-06-30 00:38:42,18832.0,18847.0,GTERI,GTPDP,ok,0.0
16785,1443.4,1443.4,2025-06-30 00:38:42,2025-06-30 01:01:33,18847.0,18858.0,GTPDP,GTPDP,ok,0.0
16789,1443.4,1443.4,2025-06-30 01:01:33,2025-06-30 01:10:29,18858.0,18862.0,GTPDP,GTERI,ok,0.0
16809,1443.4,1443.4,2025-06-30 01:10:29,2025-06-30 01:47:06,18862.0,18882.0,GTERI,GTPDP,ok,0.0
16822,1443.4,1443.4,2025-06-30 01:47:06,2025-06-30 02:10:29,18882.0,18894.0,GTPDP,GTERI,ok,0.0
16821,1443.4,1443.4,2025-06-30 02:10:29,2025-06-30 02:10:37,18894.0,18895.0,GTERI,GTPDP,ok,0.0
16829,1443.4,1443.4,2025-06-30 02:10:37,2025-06-30 02:24:07,18895.0,18902.0,GTPDP,GTPDP,ok,0.0
16835,1443.4,1443.4,2025-06-30 02:24:07,2025-06-30 02:35:38,18902.0,18908.0,GTPDP,GTPDP,ok,0.0
16844,1443.4,1443.4,2025-06-30 02:35:38,2025-06-30 02:53:08,18908.0,18917.0,GTPDP,GTPDP,ok,0.0
16846,1443.4,1443.4,2025-06-30 02:53:08,2025-06-30 02:56:38,18917.0,18919.0,GTPDP,GTPDP,ok,0.0
16849,1443.4,1443.4,2025-06-30 02:56:38,2025-06-30 03:05:00,18919.0,18922.0,GTPDP,GTPDP,ok,0.0
16852,1443.4,1443.4,2025-06-30 03:05:00,2025-06-30 03:10:29,18922.0,18925.0,GTPDP,GTERI,ok,0.0
16856,1443.4,1443.4,2025-06-30 03:10:29,2025-06-30 03:16:31,18925.0,18929.0,GTERI,GTPDP,ok,0.0
16862,1443.4,1443.4,2025-06-30 03:16:31,2025-06-30 03:28:02,18929.0,18935.0,GTPDP,GTPDP,ok,0.0
16864,1443.4,1443.4,2025-06-30 03:28:02,2025-06-30 03:33:12,18935.0,18938.0,GTPDP,GTPDP,ok,0.0
16866,1443.4,1443.4,2025-06-30 03:33:12,2025-06-30 03:38:54,18938.0,18941.0,GTPDP,GTPDP,ok,0.0
16881,1443.4,1443.4,2025-06-30 03:38:54,2025-06-30 04:10:29,18941.0,18956.0,GTPDP,GTERI,ok,0.0
16880,1443.4,1443.4,2025-06-30 04:10:29,2025-06-30 04:11:17,18956.0,18958.0,GTERI,GTPDP,ok,0.0
16884,1443.4,1443.4,2025-06-30 04:11:17,2025-06-30 04:16:47,18958.0,18961.0,GTPDP,GTPDP,ok,0.0
16888,1443.4,1443.4,2025-06-30 04:16:47,2025-06-30 04:25:07,18961.0,18965.0,GTPDP,GTPDP,ok,0.0
16896,1443.4,1443.4,2025-06-30 04:25:07,2025-06-30 04:40:08,18965.0,18973.0,GTPDP,GTPDP,ok,0.0
16898,1443.4,1443.4,2025-06-30 04:40:08,2025-06-30 04:44:28,18973.0,18975.0,GTPDP,GTPDP,ok,0.0
16901,1443.4,1443.4,2025-06-30 04:44:28,2025-06-30 04:49:28,18975.0,18978.0,GTPDP,GTPDP,ok,0.0
16903,1443.4,1443.4,2025-06-30 04:49:28,2025-06-30 04:52:58,18978.0,18980.0,GTPDP,GTPDP,ok,0.0
16906,1443.4,1443.4,2025-06-30 04:52:58,2025-06-30 04:58:28,18980.0,18983.0,GTPDP,GTPDP,ok,0.0
16910,1443.4,1443.4,2025-06-30 04:58:28,2025-06-30 05:08:50,18983.0,18987.0,GTPDP,GTPDP,ok,0.0
16911,1443.4,1443.4,2025-06-30 05:08:50,2025-06-30 05:10:29,18987.0,18988.0,GTPDP,GTERI,ok,0.0
16913,1443.4,1443.4,2025-06-30 05:10:29,2025-06-30 05:12:20,18988.0,18990.0,GTERI,GTPDP,ok,0.0
16919,1443.4,1443.4,2025-06-30 05:12:20,2025-06-30 05:23:50,18990.0,18996.0,GTPDP,GTPDP,ok,0.0
16924,1443.4,1443.4,2025-06-30 05:23:50,2025-06-30 05:33:21,18996.0,19001.0,GTPDP,GTPDP,ok,0.0
16926,1443.4,1443.4,2025-06-30 05:33:21,2025-06-30 05:36:51,19001.0,19003.0,GTPDP,GTPDP,ok,0.0
16930,1443.4,1443.4,2025-06-30 05:36:51,2025-06-30 05:44:21,19003.0,19007.0,GTPDP,GTPDP,ok,0.0
16935,1443.4,1443.4,2025-06-30 05:44:21,2025-06-30 05:53:51,19007.0,19012.0,GTPDP,GTPDP,ok,0.0
16939,1443.4,1443.4,2025-06-30 05:53:51,2025-06-30 06:01:21,19012.0,19016.0,GTPDP,GTPDP,ok,0.0
16944,1443.4,1443.4,2025-06-30 06:01:21,2025-06-30 06:10:29,19016.0,19021.0,GTPDP,GTERI,ok,0.0
16948,1443.4,1443.4,2025-06-30 06:10:29,2025-06-30 06:16:52,19021.0,19025.0,GTERI,GTPDP,ok,0.0
16951,1443.4,1443.4,2025-06-30 06:16:52,2025-06-30 06:22:22,19025.0,19028.0,GTPDP,GTPDP,ok,0.0
16954,1443.4,1443.4,2025-06-30 06:22:22,2025-06-30 06:33:14,19028.0,19033.0,GTPDP,GTPDP,ok,0.0
16957,1443.4,1443.4,2025-06-30 06:33:14,2025-06-30 06:40:55,19033.0,19037.0,GTPDP,GTPDP,ok,0.0
16959,1443.4,1443.4,2025-06-30 06:40:55,2025-06-30 06:44:25,19037.0,19039.0,GTPDP,GTPDP,ok,0.0
16961,1443.4,1443.4,2025-06-30 06:44:25,2025-06-30 06:47:55,19039.0,19041.0,GTPDP,GTPDP,ok,0.0
