linha,Data/Hora Evento,Tipo Mensagem,Motion Status,Diferença entre GTERI (IGN),Diferença entre GTERI (IGF)
2,2025-06-12 00:01:04,GTERI,11,,
33,2025-06-12 01:01:04,GTERI,11,,3600.0
64,2025-06-12 02:01:04,GTERI,11,,3600.0
96,2025-06-12 03:01:04,GTERI,11,,3600.0
99,2025-06-12 04:01:04,GTERI,11,,3600.0
101,2025-06-12 04:01:04,GTERI,11,,0.0
104,2025-06-12 05:01:04,GTERI,11,,3600.0
132,2025-06-12 06:01:04,GTERI,11,,3600.0
135,2025-06-12 06:04:36,GTIGN,,,
137,2025-06-12 06:04:36,GTIGF,,,
139,2025-06-12 06:04:37,GTIGN,,,
141,2025-06-12 06:05:07,GTERI,22,30.0,
147,2025-06-12 06:07:45,GTERI,22,158.0,
150,2025-06-12 06:10:45,GTERI,22,180.0,
158,2025-06-12 06:13:45,GTERI,22,180.0,
166,2025-06-12 06:16:45,GTERI,22,180.0,
175,2025-06-12 06:19:45,GTERI,22,180.0,
181,2025-06-12 06:22:46,GTERI,22,181.0,
184,2025-06-12 06:25:46,GTERI,22,180.0,
188,2025-06-12 06:28:46,GTERI,22,180.0,
194,2025-06-12 06:31:46,GTERI,22,180.0,
201,2025-06-12 06:34:46,GTERI,22,180.0,
203,2025-06-12 06:37:46,GTERI,22,180.0,
212,2025-06-12 06:40:46,GTERI,22,180.0,
216,2025-06-12 06:43:46,GTERI,22,180.0,
218,2025-06-12 06:46:46,GTERI,22,180.0,
219,2025-06-12 06:49:46,GTERI,22,180.0,
224,2025-06-12 06:52:46,GTERI,22,180.0,
226,2025-06-12 06:55:46,GTERI,22,180.0,
231,2025-06-12 06:58:46,GTERI,22,180.0,
235,2025-06-12 07:01:47,GTERI,22,181.0,
256,2025-06-12 07:04:47,GTERI,22,180.0,
257,2025-06-12 07:04:52,GTIGF,,,
259,2025-06-12 07:04:52,GTERI,12,,0.0
288,2025-06-12 07:57:15,GTIGN,,,
290,2025-06-12 07:57:27,GTERI,22,12.0,
305,2025-06-12 08:00:23,GTERI,22,176.0,
308,2025-06-12 08:03:23,GTERI,22,180.0,
319,2025-06-12 08:06:23,GTERI,22,180.0,
323,2025-06-12 08:09:23,GTERI,22,180.0,
327,2025-06-12 08:12:23,GTERI,22,180.0,
334,2025-06-12 08:15:23,GTERI,22,180.0,
342,2025-06-12 08:18:23,GTERI,22,180.0,
348,2025-06-12 08:21:23,GTERI,22,180.0,
351,2025-06-12 08:24:23,GTERI,22,180.0,
354,2025-06-12 08:27:23,GTERI,22,180.0,
356,2025-06-12 08:30:23,GTERI,22,180.0,
359,2025-06-12 08:33:23,GTERI,22,180.0,
365,2025-06-12 08:36:23,GTERI,22,180.0,
367,2025-06-12 08:39:23,GTERI,22,180.0,
370,2025-06-12 08:42:23,GTERI,22,180.0,
378,2025-06-12 08:45:23,GTERI,22,180.0,
384,2025-06-12 08:48:23,GTERI,22,180.0,
389,2025-06-12 08:51:23,GTERI,22,180.0,
392,2025-06-12 08:54:23,GTERI,22,180.0,
401,2025-06-12 08:57:23,GTERI,22,180.0,
413,2025-06-12 09:00:23,GTERI,22,180.0,
415,2025-06-12 09:03:23,GTERI,22,180.0,
428,2025-06-12 09:04:07,GTERI,12,,7155.0
426,2025-06-12 09:04:07,GTIGF,,,
455,2025-06-12 09:54:01,GTIGN,,,
458,2025-06-12 09:54:09,GTERI,22,8.0,
463,2025-06-12 09:57:08,GTERI,22,179.0,
474,2025-06-12 10:00:08,GTERI,22,180.0,
480,2025-06-12 10:03:08,GTERI,22,180.0,
487,2025-06-12 10:06:08,GTERI,22,180.0,
489,2025-06-12 10:09:08,GTERI,22,180.0,
491,2025-06-12 10:12:08,GTERI,22,180.0,
494,2025-06-12 10:15:08,GTERI,22,180.0,
498,2025-06-12 10:18:08,GTERI,22,180.0,
504,2025-06-12 10:21:09,GTERI,22,181.0,
506,2025-06-12 10:24:09,GTERI,22,180.0,
509,2025-06-12 10:27:09,GTERI,22,180.0,
512,2025-06-12 10:30:09,GTERI,22,180.0,
520,2025-06-12 10:33:09,GTERI,22,180.0,
534,2025-06-12 10:36:09,GTERI,22,180.0,
537,2025-06-12 10:39:09,GTERI,22,180.0,
541,2025-06-12 10:42:09,GTERI,22,180.0,
555,2025-06-12 10:45:09,GTERI,22,180.0,
560,2025-06-12 10:48:09,GTERI,22,180.0,
563,2025-06-12 10:51:09,GTERI,22,180.0,
567,2025-06-12 10:53:05,GTIGF,,,
569,2025-06-12 10:53:06,GTERI,12,,1.0
571,2025-06-12 10:53:21,GTIGN,,,
574,2025-06-12 10:53:25,GTERI,22,4.0,
577,2025-06-12 10:56:26,GTERI,21,181.0,
586,2025-06-12 10:59:26,GTERI,22,180.0,
602,2025-06-12 11:00:54,GTERI,12,,468.0
600,2025-06-12 11:00:54,GTIGF,,,
614,2025-06-12 11:17:54,GTIGN,,,
616,2025-06-12 11:18:02,GTERI,22,8.0,
619,2025-06-12 11:18:11,GTIGF,,,
621,2025-06-12 11:18:12,GTERI,12,,1.0
638,2025-06-12 11:46:32,GTIGN,,,
640,2025-06-12 11:46:43,GTERI,22,11.0,
652,2025-06-12 11:49:37,GTERI,22,174.0,
663,2025-06-12 11:52:37,GTERI,22,180.0,
669,2025-06-12 11:55:37,GTERI,22,180.0,
671,2025-06-12 11:58:37,GTERI,22,180.0,
674,2025-06-12 12:01:37,GTERI,22,180.0,
678,2025-06-12 12:04:37,GTERI,22,180.0,
690,2025-06-12 12:07:37,GTERI,22,180.0,
696,2025-06-12 12:10:37,GTERI,22,180.0,
707,2025-06-12 12:11:38,GTIGF,,,
709,2025-06-12 12:11:38,GTERI,12,,0.0
744,2025-06-12 13:11:33,GTERI,11,,3595.0
776,2025-06-12 14:11:33,GTERI,11,,3600.0
786,2025-06-12 14:30:01,GTIGN,,,
788,2025-06-12 14:30:09,GTERI,22,8.0,
796,2025-06-12 14:33:09,GTERI,22,180.0,
811,2025-06-12 14:35:10,GTIGF,,,
813,2025-06-12 14:35:11,GTERI,12,,1.0
818,2025-06-12 14:37:39,GTIGN,,,
821,2025-06-12 14:37:43,GTERI,22,4.0,
829,2025-06-12 14:40:46,GTERI,22,183.0,
835,2025-06-12 14:43:46,GTERI,22,180.0,
837,2025-06-12 14:46:46,GTERI,22,180.0,
840,2025-06-12 14:49:46,GTERI,22,180.0,
844,2025-06-12 14:52:46,GTERI,22,180.0,
849,2025-06-12 14:55:46,GTERI,22,180.0,
851,2025-06-12 14:58:46,GTERI,22,180.0,
860,2025-06-12 15:01:46,GTERI,22,180.0,
864,2025-06-12 15:04:46,GTERI,22,180.0,
868,2025-06-12 15:07:46,GTERI,22,180.0,
872,2025-06-12 15:10:46,GTERI,22,180.0,
876,2025-06-12 15:13:46,GTERI,22,180.0,
878,2025-06-12 15:16:46,GTERI,22,180.0,
888,2025-06-12 15:19:46,GTERI,22,180.0,
890,2025-06-12 15:22:46,GTERI,22,180.0,
897,2025-06-12 15:25:46,GTERI,22,180.0,
904,2025-06-12 15:28:46,GTERI,22,180.0,
907,2025-06-12 15:31:46,GTERI,22,180.0,
920,2025-06-12 15:34:46,GTERI,22,180.0,
927,2025-06-12 15:37:46,GTERI,22,180.0,
928,2025-06-12 15:38:05,GTIGF,,,
930,2025-06-12 15:38:05,GTERI,12,,0.0
934,2025-06-12 15:40:52,GTIGN,,,
937,2025-06-12 15:40:56,GTERI,22,4.0,
955,2025-06-12 15:44:01,GTERI,22,185.0,
960,2025-06-12 15:45:56,GTIGF,,,
962,2025-06-12 15:45:57,GTERI,12,,1.0
968,2025-06-12 15:52:03,GTIGN,,,
969,2025-06-12 15:52:03,GTIGN,,,
971,2025-06-12 15:52:13,GTERI,22,10.0,
983,2025-06-12 15:53:42,GTIGF,,,
985,2025-06-12 15:53:42,GTERI,12,,0.0
987,2025-06-12 15:54:00,GTIGN,,,
990,2025-06-12 15:54:01,GTIGF,,,
1000,2025-06-12 16:06:10,GTIGN,,,
1002,2025-06-12 16:06:20,GTERI,22,10.0,
1006,2025-06-12 16:06:21,GTERI,12,,740.0
1004,2025-06-12 16:06:21,GTIGF,,,
1028,2025-06-12 16:44:45,GTIGN,,,
1030,2025-06-12 16:44:54,GTERI,22,9.0,
1046,2025-06-12 16:47:52,GTERI,22,178.0,
1055,2025-06-12 16:50:52,GTERI,22,180.0,
1065,2025-06-12 16:53:52,GTERI,22,180.0,
1070,2025-06-12 16:54:40,GTIGF,,,
1072,2025-06-12 16:54:40,GTERI,12,,0.0
1078,2025-06-12 17:00:31,GTIGN,,,
1080,2025-06-12 17:00:40,GTERI,22,9.0,
1087,2025-06-12 17:03:36,GTERI,22,176.0,
1088,2025-06-12 17:03:48,GTIGF,,,
1090,2025-06-12 17:03:48,GTIGN,,,
1095,2025-06-12 17:03:53,GTERI,22,5.0,
1107,2025-06-12 17:06:54,GTERI,22,181.0,
1110,2025-06-12 17:09:54,GTERI,22,180.0,
1113,2025-06-12 17:12:54,GTERI,22,180.0,
1116,2025-06-12 17:15:54,GTERI,22,180.0,
1119,2025-06-12 17:18:54,GTERI,22,180.0,
1123,2025-06-12 17:21:54,GTERI,22,180.0,
1128,2025-06-12 17:24:54,GTERI,22,180.0,
1133,2025-06-12 17:27:54,GTERI,22,180.0,
1137,2025-06-12 17:30:54,GTERI,22,180.0,
1140,2025-06-12 17:33:54,GTERI,22,180.0,
1146,2025-06-12 17:36:54,GTERI,22,180.0,
1151,2025-06-12 17:39:54,GTERI,22,180.0,
1159,2025-06-12 17:41:42,GTERI,12,,2274.0
1157,2025-06-12 17:41:42,GTIGF,,,
1166,2025-06-12 17:48:48,GTIGN,,,
1168,2025-06-12 17:49:00,GTERI,22,12.0,
1179,2025-06-12 17:51:53,GTERI,22,173.0,
1188,2025-06-12 17:54:53,GTERI,22,180.0,
1191,2025-06-12 17:57:53,GTERI,22,180.0,
1194,2025-06-12 18:00:53,GTERI,22,180.0,
1198,2025-06-12 18:03:53,GTERI,22,180.0,
1209,2025-06-12 18:06:53,GTERI,22,180.0,
1212,2025-06-12 18:09:53,GTERI,22,180.0,
1216,2025-06-12 18:12:53,GTERI,22,180.0,
1221,2025-06-12 18:15:55,GTERI,22,182.0,
1227,2025-06-12 18:18:55,GTERI,22,180.0,
1231,2025-06-12 18:21:55,GTERI,22,180.0,
1235,2025-06-12 18:24:55,GTERI,22,180.0,
1236,2025-06-12 18:24:55,GTERI,22,0.0,
1238,2025-06-12 18:27:55,GTERI,22,180.0,
1241,2025-06-12 18:30:55,GTERI,22,180.0,
1243,2025-06-12 18:33:55,GTERI,22,180.0,
1246,2025-06-12 18:36:55,GTERI,22,180.0,
1248,2025-06-12 18:39:55,GTERI,22,180.0,
1251,2025-06-12 18:42:55,GTERI,22,180.0,
1255,2025-06-12 18:45:55,GTERI,22,180.0,
1258,2025-06-12 18:48:55,GTERI,22,180.0,
1260,2025-06-12 18:51:55,GTERI,22,180.0,
1262,2025-06-12 18:54:55,GTERI,22,180.0,
1265,2025-06-12 18:57:55,GTERI,22,180.0,
1267,2025-06-12 19:00:55,GTERI,22,180.0,
1271,2025-06-12 19:03:55,GTERI,22,180.0,
1278,2025-06-12 19:06:55,GTERI,22,180.0,
1286,2025-06-12 19:09:55,GTERI,22,180.0,
1289,2025-06-12 19:12:55,GTERI,22,180.0,
1297,2025-06-12 19:15:55,GTERI,22,180.0,
1299,2025-06-12 19:18:55,GTERI,22,180.0,
1305,2025-06-12 19:21:55,GTERI,22,180.0,
1315,2025-06-12 19:24:55,GTERI,22,180.0,
1329,2025-06-12 19:27:55,GTERI,22,180.0,
1335,2025-06-12 19:30:55,GTERI,22,180.0,
1343,2025-06-12 19:33:55,GTERI,22,180.0,
1353,2025-06-12 19:36:55,GTERI,22,180.0,
1362,2025-06-12 19:39:55,GTERI,22,180.0,
1372,2025-06-12 19:42:55,GTERI,22,180.0,
1379,2025-06-12 19:45:55,GTERI,22,180.0,
1389,2025-06-12 19:48:55,GTERI,22,180.0,
1402,2025-06-12 19:51:55,GTERI,22,180.0,
1407,2025-06-12 19:54:55,GTERI,22,180.0,
1418,2025-06-12 19:56:30,GTIGF,,,
1420,2025-06-12 19:56:31,GTERI,12,,1.0
1442,2025-06-12 20:35:56,GTIGN,,,
1444,2025-06-12 20:36:15,GTERI,22,19.0,
1458,2025-06-12 20:39:02,GTERI,22,167.0,
1469,2025-06-12 20:42:02,GTERI,22,180.0,
1484,2025-06-12 20:45:02,GTERI,22,180.0,
1486,2025-06-12 20:48:02,GTERI,22,180.0,
1490,2025-06-12 20:51:02,GTERI,22,180.0,
1497,2025-06-12 20:54:02,GTERI,22,180.0,
1501,2025-06-12 20:55:32,GTIGF,,,
1503,2025-06-12 20:55:32,GTERI,12,,0.0
1509,2025-06-12 21:01:37,GTIGN,,,
1511,2025-06-12 21:01:46,GTERI,22,9.0,
1515,2025-06-12 21:02:08,GTIGF,,,
1517,2025-06-12 21:02:08,GTERI,12,,0.0
1542,2025-06-12 21:44:39,GTIGN,,,
1544,2025-06-12 21:44:47,GTERI,22,8.0,
1562,2025-06-12 21:47:45,GTERI,22,178.0,
1570,2025-06-12 21:50:45,GTERI,22,180.0,
1580,2025-06-12 21:53:45,GTERI,22,180.0,
1584,2025-06-12 21:56:45,GTERI,22,180.0,
1593,2025-06-12 21:59:45,GTERI,22,180.0,
1605,2025-06-12 22:02:45,GTERI,22,180.0,
1615,2025-06-12 22:04:35,GTERI,12,,3747.0
1613,2025-06-12 22:04:35,GTIGF,,,
1648,2025-06-12 23:04:31,GTERI,11,,3596.0
1679,2025-06-13 00:04:31,GTERI,11,,3600.0
1710,2025-06-13 01:04:31,GTERI,11,,3600.0
1741,2025-06-13 02:04:31,GTERI,11,,3600.0
1772,2025-06-13 03:04:31,GTERI,11,,3600.0
1803,2025-06-13 04:04:31,GTERI,11,,3600.0
1818,2025-06-13 04:30:11,GTIGN,,,
1821,2025-06-13 04:31:15,GTERI,22,64.0,
1829,2025-06-13 04:33:17,GTERI,22,122.0,
1835,2025-06-13 04:36:17,GTERI,22,180.0,
1840,2025-06-13 04:39:17,GTERI,22,180.0,
1850,2025-06-13 04:40:48,GTIGF,,,
1852,2025-06-13 04:40:48,GTERI,12,,0.0
1885,2025-06-13 05:40:44,GTERI,11,,3596.0
1899,2025-06-13 06:06:45,GTIGN,,,
1902,2025-06-13 06:07:09,GTERI,22,24.0,
1915,2025-06-13 06:09:38,GTIGF,,,
1917,2025-06-13 06:09:39,GTERI,12,,1.0
1921,2025-06-13 06:12:01,GTIGN,,,
1924,2025-06-13 06:12:06,GTERI,22,5.0,
1943,2025-06-13 06:15:10,GTERI,22,184.0,
1952,2025-06-13 06:18:10,GTERI,22,180.0,
1957,2025-06-13 06:21:10,GTERI,22,180.0,
1962,2025-06-13 06:24:10,GTERI,22,180.0,
1966,2025-06-13 06:27:10,GTERI,22,180.0,
1970,2025-06-13 06:30:10,GTERI,22,180.0,
1973,2025-06-13 06:33:10,GTERI,22,180.0,
1977,2025-06-13 06:36:10,GTERI,22,180.0,
1979,2025-06-13 06:39:10,GTERI,22,180.0,
1983,2025-06-13 06:42:10,GTERI,22,180.0,
1999,2025-06-13 06:43:53,GTERI,12,,2054.0
1997,2025-06-13 06:43:53,GTIGF,,,
2006,2025-06-13 06:52:25,GTIGN,,,
2008,2025-06-13 06:52:36,GTERI,22,11.0,
2029,2025-06-13 06:55:34,GTERI,22,178.0,
2058,2025-06-13 06:58:09,GTIGF,,,
2060,2025-06-13 06:58:10,GTERI,12,,1.0
2077,2025-06-13 07:21:07,GTIGN,,,
2079,2025-06-13 07:21:16,GTERI,22,9.0,
2097,2025-06-13 07:23:28,GTIGF,,,
2099,2025-06-13 07:23:29,GTERI,12,,1.0
2108,2025-06-13 07:32:40,GTIGN,,,
2110,2025-06-13 07:32:49,GTERI,22,9.0,
2114,2025-06-13 07:35:50,GTERI,22,181.0,
2116,2025-06-13 07:38:50,GTERI,22,180.0,
2126,2025-06-13 07:41:50,GTERI,22,180.0,
2129,2025-06-13 07:44:50,GTERI,22,180.0,
2140,2025-06-13 07:47:50,GTERI,22,180.0,
2145,2025-06-13 07:50:50,GTERI,22,180.0,
2149,2025-06-13 07:53:50,GTERI,22,180.0,
2155,2025-06-13 07:56:50,GTERI,22,180.0,
2166,2025-06-13 07:59:50,GTERI,22,180.0,
2172,2025-06-13 08:02:50,GTERI,22,180.0,
2178,2025-06-13 08:05:50,GTERI,22,180.0,
2180,2025-06-13 08:08:50,GTERI,22,180.0,
2183,2025-06-13 08:11:50,GTERI,22,180.0,
2188,2025-06-13 08:14:50,GTERI,22,180.0,
2192,2025-06-13 08:17:51,GTERI,22,181.0,
2195,2025-06-13 08:20:50,GTERI,22,179.0,
2197,2025-06-13 08:23:50,GTERI,22,180.0,
2202,2025-06-13 08:26:50,GTERI,22,180.0,
2207,2025-06-13 08:29:50,GTERI,22,180.0,
2225,2025-06-13 08:32:50,GTERI,22,180.0,
2236,2025-06-13 08:35:50,GTERI,22,180.0,
2241,2025-06-13 08:38:50,GTERI,22,180.0,
2250,2025-06-13 08:41:50,GTERI,22,180.0,
2261,2025-06-13 08:44:50,GTERI,22,180.0,
2278,2025-06-13 08:47:50,GTERI,22,180.0,
2285,2025-06-13 08:50:50,GTERI,22,180.0,
2287,2025-06-13 08:53:50,GTERI,22,180.0,
2307,2025-06-13 08:55:22,GTERI,12,,5513.0
2305,2025-06-13 08:55:22,GTIGF,,,
2340,2025-06-13 09:55:12,GTERI,11,,3590.0
2371,2025-06-13 10:55:12,GTERI,11,,3600.0
2373,2025-06-13 10:56:14,GTIGN,,,
2375,2025-06-13 10:56:22,GTERI,22,8.0,
2378,2025-06-13 10:59:18,GTERI,22,176.0,
2381,2025-06-13 11:02:18,GTERI,22,180.0,
2383,2025-06-13 11:05:18,GTERI,22,180.0,
2403,2025-06-13 11:08:19,GTERI,22,181.0,
2405,2025-06-13 11:11:18,GTERI,22,179.0,
2408,2025-06-13 11:14:18,GTERI,22,180.0,
2411,2025-06-13 11:17:18,GTERI,22,180.0,
2414,2025-06-13 11:20:19,GTERI,22,181.0,
2427,2025-06-13 11:23:19,GTERI,22,180.0,
2431,2025-06-13 11:23:28,GTIGF,,,
2433,2025-06-13 11:23:29,GTERI,12,,1.0
2444,2025-06-13 11:39:01,GTIGN,,,
2446,2025-06-13 11:39:14,GTERI,22,13.0,
2458,2025-06-13 11:42:09,GTERI,22,175.0,
2461,2025-06-13 11:45:09,GTERI,22,180.0,
2463,2025-06-13 11:48:10,GTERI,22,181.0,
2466,2025-06-13 11:51:09,GTERI,22,179.0,
2468,2025-06-13 11:54:09,GTERI,22,180.0,
2471,2025-06-13 11:57:09,GTERI,22,180.0,
2485,2025-06-13 12:00:09,GTERI,22,180.0,
2494,2025-06-13 12:03:09,GTERI,22,180.0,
2503,2025-06-13 12:06:09,GTERI,22,180.0,
2510,2025-06-13 12:09:09,GTERI,22,180.0,
2514,2025-06-13 12:12:09,GTERI,22,180.0,
2517,2025-06-13 12:15:09,GTERI,22,180.0,
2519,2025-06-13 12:18:09,GTERI,22,180.0,
2522,2025-06-13 12:21:10,GTERI,22,181.0,
2527,2025-06-13 12:24:09,GTERI,22,179.0,
2531,2025-06-13 12:27:09,GTERI,22,180.0,
2533,2025-06-13 12:30:09,GTERI,22,180.0,
2543,2025-06-13 12:33:09,GTERI,22,180.0,
2546,2025-06-13 12:36:09,GTERI,22,180.0,
2553,2025-06-13 12:39:10,GTERI,22,181.0,
2556,2025-06-13 12:42:09,GTERI,22,179.0,
2564,2025-06-13 12:45:11,GTERI,22,182.0,
2566,2025-06-13 12:48:11,GTERI,22,180.0,
2571,2025-06-13 12:51:11,GTERI,22,180.0,
2576,2025-06-13 12:54:12,GTERI,22,181.0,
2581,2025-06-13 12:57:12,GTERI,22,180.0,
2587,2025-06-13 13:00:12,GTERI,22,180.0,
2590,2025-06-13 13:03:12,GTERI,22,180.0,
2597,2025-06-13 13:05:50,GTIGF,,,
2599,2025-06-13 13:05:50,GTERI,12,,0.0
2636,2025-06-13 14:03:10,GTIGN,,,
2638,2025-06-13 14:03:14,GTERI,22,4.0,
2653,2025-06-13 14:06:17,GTERI,22,183.0,
2658,2025-06-13 14:07:08,GTIGF,,,
2660,2025-06-13 14:07:08,GTERI,12,,0.0
2666,2025-06-13 14:11:19,GTIGN,,,
2669,2025-06-13 14:11:23,GTERI,22,4.0,
2682,2025-06-13 14:14:29,GTERI,22,186.0,
2704,2025-06-13 14:17:29,GTERI,22,180.0,
2709,2025-06-13 14:17:42,GTERI,12,,634.0
2707,2025-06-13 14:17:42,GTIGF,,,
2711,2025-06-13 14:17:47,GTIGN,,,
2714,2025-06-13 14:17:51,GTERI,22,4.0,
2717,2025-06-13 14:17:57,GTIGF,,,
2719,2025-06-13 14:17:58,GTERI,12,,1.0
2724,2025-06-13 14:21:54,GTIGN,,,
2727,2025-06-13 14:21:58,GTERI,22,4.0,
2743,2025-06-13 14:25:04,GTERI,22,186.0,
2745,2025-06-13 14:28:04,GTERI,22,180.0,
2749,2025-06-13 14:31:04,GTERI,22,180.0,
2760,2025-06-13 14:34:04,GTERI,22,180.0,
2763,2025-06-13 14:37:04,GTERI,22,180.0,
2766,2025-06-13 14:40:04,GTERI,22,180.0,
2765,2025-06-13 14:40:04,GTERI,22,0.0,
2770,2025-06-13 14:43:04,GTERI,22,180.0,
2776,2025-06-13 14:46:04,GTERI,22,180.0,
2778,2025-06-13 14:49:05,GTERI,22,181.0,
2781,2025-06-13 14:52:05,GTERI,22,180.0,
2784,2025-06-13 14:55:05,GTERI,22,180.0,
2802,2025-06-13 14:58:05,GTERI,22,180.0,
2820,2025-06-13 15:01:05,GTERI,22,180.0,
2841,2025-06-13 15:04:05,GTERI,22,180.0,
2847,2025-06-13 15:07:05,GTERI,22,180.0,
2858,2025-06-13 15:10:05,GTERI,22,180.0,
2861,2025-06-13 15:13:05,GTERI,22,180.0,
2865,2025-06-13 15:16:05,GTERI,22,180.0,
2871,2025-06-13 15:19:05,GTERI,22,180.0,
2875,2025-06-13 15:22:05,GTERI,22,180.0,
2877,2025-06-13 15:25:05,GTERI,22,180.0,
2880,2025-06-13 15:28:05,GTERI,22,180.0,
2890,2025-06-13 15:31:05,GTERI,22,180.0,
2886,2025-06-13 15:31:05,GTERI,22,0.0,
2885,2025-06-13 15:31:05,GTERI,22,0.0,
2883,2025-06-13 15:31:05,GTERI,22,0.0,
2882,2025-06-13 15:31:05,GTERI,22,0.0,
2884,2025-06-13 15:31:05,GTERI,22,0.0,
2891,2025-06-13 15:34:05,GTERI,22,180.0,
2893,2025-06-13 15:37:06,GTERI,22,181.0,
2896,2025-06-13 15:40:06,GTERI,22,180.0,
2898,2025-06-13 15:43:06,GTERI,22,180.0,
2901,2025-06-13 15:46:06,GTERI,22,180.0,
2903,2025-06-13 15:49:06,GTERI,22,180.0,
2906,2025-06-13 15:52:06,GTERI,22,180.0,
2908,2025-06-13 15:55:06,GTERI,22,180.0,
2911,2025-06-13 15:58:06,GTERI,22,180.0,
2913,2025-06-13 16:01:06,GTERI,22,180.0,
2916,2025-06-13 16:04:06,GTERI,22,180.0,
2918,2025-06-13 16:07:06,GTERI,22,180.0,
2921,2025-06-13 16:10:06,GTERI,22,180.0,
2923,2025-06-13 16:13:06,GTERI,22,180.0,
2926,2025-06-13 16:16:06,GTERI,22,180.0,
2928,2025-06-13 16:19:06,GTERI,22,180.0,
2931,2025-06-13 16:22:06,GTERI,22,180.0,
2935,2025-06-13 16:25:06,GTERI,22,180.0,
2941,2025-06-13 16:28:06,GTERI,22,180.0,
2947,2025-06-13 16:29:39,GTIGF,,,
2949,2025-06-13 16:29:39,GTERI,12,,0.0
2983,2025-06-13 17:29:30,GTERI,11,,3591.0
3014,2025-06-13 18:29:30,GTERI,11,,3600.0
3045,2025-06-13 19:29:30,GTERI,11,,3600.0
3076,2025-06-13 20:29:30,GTERI,11,,3600.0
3079,2025-06-13 20:31:59,GTIGN,,,
3081,2025-06-13 20:32:09,GTERI,22,10.0,
3087,2025-06-13 20:35:06,GTERI,22,177.0,
3097,2025-06-13 20:38:06,GTERI,22,180.0,
3114,2025-06-13 20:41:06,GTERI,22,180.0,
3125,2025-06-13 20:44:06,GTERI,22,180.0,
3133,2025-06-13 20:47:06,GTERI,22,180.0,
3142,2025-06-13 20:50:06,GTERI,22,180.0,
3153,2025-06-13 20:53:06,GTERI,22,180.0,
3156,2025-06-13 20:56:06,GTERI,22,180.0,
3158,2025-06-13 20:59:06,GTERI,22,180.0,
3161,2025-06-13 21:02:06,GTERI,22,180.0,
3163,2025-06-13 21:05:06,GTERI,22,180.0,
3166,2025-06-13 21:08:06,GTERI,22,180.0,
3168,2025-06-13 21:11:06,GTERI,22,180.0,
3172,2025-06-13 21:14:06,GTERI,22,180.0,
3174,2025-06-13 21:17:06,GTERI,22,180.0,
3177,2025-06-13 21:20:06,GTERI,22,180.0,
3180,2025-06-13 21:23:06,GTERI,22,180.0,
3183,2025-06-13 21:26:06,GTERI,22,180.0,
3186,2025-06-13 21:29:06,GTERI,22,180.0,
3191,2025-06-13 21:32:06,GTERI,22,180.0,
3195,2025-06-13 21:35:06,GTERI,22,180.0,
3200,2025-06-13 21:38:06,GTERI,22,180.0,
3202,2025-06-13 21:41:06,GTERI,22,180.0,
3206,2025-06-13 21:44:06,GTERI,22,180.0,
3210,2025-06-13 21:47:06,GTERI,22,180.0,
3218,2025-06-13 21:50:06,GTERI,22,180.0,
3221,2025-06-13 21:53:06,GTERI,22,180.0,
3225,2025-06-13 21:56:06,GTERI,22,180.0,
3234,2025-06-13 21:59:06,GTERI,22,180.0,
3240,2025-06-13 22:02:06,GTERI,22,180.0,
3244,2025-06-13 22:05:06,GTERI,22,180.0,
3248,2025-06-13 22:08:06,GTERI,22,180.0,
3263,2025-06-13 22:11:06,GTERI,22,180.0,
3274,2025-06-13 22:13:30,GTIGF,,,
3276,2025-06-13 22:13:30,GTERI,12,,0.0
3309,2025-06-13 23:13:26,GTERI,11,,3596.0
3340,2025-06-14 00:13:26,GTERI,11,,3600.0
3371,2025-06-14 01:13:26,GTERI,11,,3600.0
3402,2025-06-14 02:13:26,GTERI,11,,3600.0
3433,2025-06-14 03:13:26,GTERI,11,,3600.0
3465,2025-06-14 04:13:26,GTERI,11,,3600.0
3475,2025-06-14 04:31:25,GTIGN,,,
3478,2025-06-14 04:31:38,GTERI,22,13.0,
3488,2025-06-14 04:34:32,GTERI,22,174.0,
3493,2025-06-14 04:37:32,GTERI,22,180.0,
3506,2025-06-14 04:39:30,GTIGF,,,
3508,2025-06-14 04:39:31,GTERI,12,,1.0
3541,2025-06-14 05:39:26,GTERI,11,,3595.0
3573,2025-06-14 06:39:26,GTERI,11,,3600.0
3604,2025-06-14 07:39:26,GTERI,11,,3600.0
3635,2025-06-14 08:39:26,GTERI,11,,3600.0
3666,2025-06-14 09:39:26,GTERI,11,,3600.0
3697,2025-06-14 10:39:26,GTERI,11,,3600.0
3698,2025-06-14 10:40:03,GTIGN,,,
3701,2025-06-14 10:40:27,GTERI,22,24.0,
3715,2025-06-14 10:43:12,GTERI,22,165.0,
3725,2025-06-14 10:46:12,GTERI,22,180.0,
3735,2025-06-14 10:48:13,GTIGF,,,
3737,2025-06-14 10:48:14,GTERI,12,,1.0
3769,2025-06-14 11:48:09,GTERI,11,,3595.0
3800,2025-06-14 12:48:09,GTERI,11,,3600.0
3831,2025-06-14 13:48:09,GTERI,11,,3600.0
3842,2025-06-14 14:06:58,GTIGN,,,
3844,2025-06-14 14:07:08,GTERI,22,10.0,
3854,2025-06-14 14:10:05,GTERI,22,177.0,
3861,2025-06-14 14:10:50,GTIGF,,,
3863,2025-06-14 14:10:50,GTERI,12,,0.0
